year,yday,hour,unique_series,day,do,temp,turb,pcyv,o2_sat,par,wspeed,ext,par0,par_int,sch_o2,sch_conv,do_sol,do_eq,series,series_length,index,unique_day
2012,177,14,3,13,14.603884026914455,14.205,0,0.0073,121.19999999999999,2497.5964,2.2,0.43093838965975717,1099.0661917612983,586.4319335121942,4133.260301175728,0.3810037470064521,7.17116467564532,9.412672610835346,3,186,299,13
2012,177,15,3,13,14.59755153896036,14.24,0,0.00715,121.75,1640.7214000000001,1.9,0.43093838965975717,721.998726791593,385.2389533220157,4140.217703313408,0.3806834847595149,7.165657393458503,9.40429845558459,3,186,300,13
2012,177,16,3,13,14.663406019982727,14.274999999999999,0,0.0076500000000000005,122,1173.4846,3.1,0.43093838965975717,516.3913794929119,275.53244508391504,4147.179388017375,0.3803638323799434,7.160157566651561,9.395936123133021,3,186,301,13
2012,177,17,3,13,14.690652705337063,14.355,0,0.00675,121.25,959.1059000000001,2.7,0.43093838965975717,422.05412732369126,225.1966440134016,4163.107825972239,0.3796354813181425,7.147614456191252,9.376866496655708,3,186,302,13
2012,177,18,3,13,14.608408964658627,14.44,0,0.00655,120.95,1121.5694,2,0.43093838965975717,493.5461186819474,263.3428330574594,4180.056073110529,0.37886507405511205,7.134329818770306,9.356672273680152,3,186,303,13
2012,177,19,3,13,14.565837373761898,14.5,0,0.00615,121.25,1366.5671,1.2,0.43093838965975717,601.3572482660855,320.8679299534353,4192.034511,0.37832339694226635,7.124978636647654,9.342459079577715,3,186,304,13
2012,177,20,3,13,14.603521892264121,14.52,0,0.00785,122.1,1660.738,1.1,0.43093838965975717,730.8070227732853,389.93882133925825,4196.0300640399355,0.37814323007089917,7.121866382089439,9.337728967267491,3,186,305,13
2012,177,21,3,13,14.706587192991739,14.535,0,0.01145,121.8,759.3969,4.8,0.43093838965975717,334.1722701547518,178.3052667637439,4199.027625642507,0.3780082333413661,7.119533765570129,9.334183878779527,3,186,306,13
2012,177,22,3,13,14.64934566019151,14.485,0,0.012199999999999999,122.1,848.0549,3,0.43093838965975717,373.1861838636173,199.12203378075438,4189.038744292377,0.37845865065420004,7.127314403342944,9.346009161794948,3,186,307,13
2012,177,23,3,13,14.702743942037717,14.43,0,0.0074,121.80000000000001,418.0179,2.8,0.43093838965975717,183.94859211082115,98.14998345597677,4178.060868724344,0.3789555254699568,7.135890455126854,9.359044478089043,3,186,308,13
2012,177,24,3,13,14.648848696858861,14.379999999999999,0,0.00705,120.75,193.4024,2.3,0.43093838965975717,85.10664062676233,45.410596915457916,4168.0900150554235,0.3794085210926903,7.143702681602701,9.370919839807652,3,186,309,13
2012,178,1,3,14,14.515331909594444,14.32,0,0.00695,119.05,54.383,1.8,0.43093838965975717,23.93121511007731,12.769047809403338,4156.136398534656,0.37995374472996835,7.153097293547649,9.385201889230057,3,186,310,14
2012,178,2,3,14,14.323462391014461,14.26,0,0.0063,117.5,5.5754,1.2,0.43093838965975717,2.453452305402884,1.3090956577707622,4144.195285248192,0.38050075166505715,7.162513723259341,9.399518533640018,3,186,311,14
2012,178,3,3,14,14.168765501427943,14.175,0,0.0066,117.80000000000001,2.1936,1.8,0.43093838965975717,0.9652927103224461,0.5150540292868573,4127.300231485875,0.38127874392358696,7.175891147518291,9.419859885117141,3,186,312,14
2012,178,4,3,14,14.207377130313485,14.14,0,0.0068,117.35,12.7046,0.2,0.43093838965975717,5.590653613950834,2.983021252953048,4120.350815178048,0.38160014233654466,7.181412311871991,9.428256056330078,3,186,313,14
2012,178,5,3,14,14.165103895727341,14.1,0,0.0069,116.2,56.0739,0.2,0.43093838965975717,24.67529490761753,13.16606862364529,4112.413912632,0.3819682063575237,7.187731391980831,9.437866237138383,3,186,314,14
2012,178,6,3,14,14.052224849941897,14.06,0,0.0075,116,272.92040000000003,2.2,0.43093838965975717,120.09850137595102,64.0813054771065,4104.482667627072,0.3823370739579291,7.19406028171988,9.447491977134103,3,186,315,14
2012,178,7,3,14,14.054853254489416,14.06,0,0.0059,115.9,713.9254000000001,0.7,0.43093838965975717,314.1625566803595,167.62862594831844,4104.482667627072,0.3823370739579291,7.19406028171988,9.447491977134103,3,186,316,14
2012,178,8,3,14,14.08696439935603,14.075,0,0.00705,116.94999999999999,1146.7501000000002,1.2,0.43093838965975717,504.6268745858572,269.2552241019815,4107.456220350375,0.38219865431048733,7.191685797190144,9.443880499158519,3,186,317,14
2012,178,9,3,14,14.202192653119347,14.114999999999998,0,0.00575,117.85,1583.1851000000001,3.2,0.43093838965975717,696.6799034104272,371.7295153455125,4115.389589075583,0.381830088288292,7.185360588483355,9.434260597798689,3,186,318,14
2012,178,10,3,14,14.293876143816973,14.15,0,0.006149999999999999,119.19999999999999,2097.9499,4.2,0.43093838965975717,923.2019260994279,492.59552755149497,4122.335922663,0.3815082516548478,7.179834072180267,9.42585593831343,3,186,319,14
2012,178,11,3,14,14.431268358816327,14.274999999999999,0,0.0043,118.6,2282.9435000000003,3.5,0.43093838965975717,1004.6082780032875,536.03175068802,4147.179388017375,0.3803638323799434,7.160157566651561,9.395936123133021,3,186,320,14
2012,178,12,3,14,14.365552715470205,14.379999999999999,0,0.0055,119.25,2994.721,2.8,0.43093838965975717,1317.8256522381228,703.1560528993283,4168.0900150554235,0.3794085210926903,7.143702681602701,9.370919839807652,3,186,321,14
2012,178,13,3,14,14.427457945713867,14.5,0,0.0032500000000000003,120.3,3318.2770000000005,1.6,0.43093838965975717,1460.206327010684,779.1265222191399,4192.034511,0.37832339694226635,7.124978636647654,9.342459079577715,3,186,322,14
2012,178,14,3,14,14.522666329819673,14.64,0,0.0086,120.69999999999999,3576.9390000000003,5.1,0.43093838965975717,1574.0304257695389,839.8599765058817,4220.031996622847,0.37706632939814133,7.103243143213677,9.309428007123724,3,186,323,14
2012,178,15,3,14,14.535100622788779,14.76,0,-0.0139,121.69999999999999,3525.2980000000002,3.8,0.43093838965975717,1551.3058265473646,827.734746233087,4244.082625876992,0.37599642011878437,7.084705722637097,9.281263064074285,3,186,324,14
2012,178,16,3,14,14.622777373161817,14.875,0,0.0018,122.69999999999999,3294.2845,4.5,0.43093838965975717,1449.6484379915319,773.4931187738147,4267.176384234374,0.3749776023089864,7.067020726259811,9.25439848564845,3,186,325,14
2012,178,17,3,14,14.711291384384195,14.99,0,0.00955,122.4,3066.3329000000003,3.6,0.43093838965975717,1349.338437177191,719.9704208970888,4290.313977991607,0.373965111310344,7.049413582162865,9.227657259506865,3,186,326,14
2012,178,18,3,14,14.67064817415621,15.09,0,0.0106,122.4,2500.8411,3.2,0.43093838965975717,1100.4940205619837,587.1937842638476,4310.468918757768,0.3730897916928804,7.03416594189046,9.204503697355,3,186,327,14
2012,178,19,3,14,14.667623204904565,15.15,0,0.00955,123.05000000000001,2144.4725000000003,4.8,0.43093838965975717,943.6741756641832,503.5189650892871,4322.5775167229995,0.37256686729928307,7.0250453179757315,9.190655849440702,3,186,328,14
2012,178,20,3,14,14.731439464256,15.165,0,0.0081,123.1,1626.3716000000002,4.5,0.43093838965975717,715.6841036449003,381.8696415470975,4325.606488892913,0.37243640093584085,7.022768428626785,9.187199061440984,3,186,329,14
2012,178,21,3,14,14.73992752131302,15.15,0,0.00765,122.4,666.6716,4.7,0.43093838965975717,293.3685428788301,156.5335037340974,4322.5775167229995,0.37256686729928307,7.0250453179757315,9.190655849440702,3,186,330,14
2012,178,22,3,14,14.643898672636357,15.129999999999999,0,0.0069500000000000004,122.1,756.4721000000001,5,0.43093838965975717,332.8852132076553,177.61852805802815,4318.540019941223,0.3727409870363878,7.028083201596963,9.195268117175356,3,186,331,14
2012,178,23,3,14,14.614540001739947,15.055,0,0.0079,121.55,336.2149,4.2,0.43093838965975717,147.95121812171325,78.94276028048769,4303.410974385219,0.3733956151676791,7.039495979034806,9.212596930652653,3,186,332,14
2012,178,24,3,14,14.537598667278873,14.98,0,0.00865,121.05,76.6389,3.4,0.43093838965975717,33.72491406689046,17.994700148209578,4288.300284156863,0.3740529040027552,7.050941559457844,9.229977705962494,3,186,333,14
2012,179,1,3,15,14.44623765320655,14.93,0,0.00855,120.55000000000001,23.444100000000002,2.8,0.43093838965975717,10.316565841571144,5.504639938003288,4278.2367475855435,0.37449258093603793,7.05859023382802,9.2415938604206,3,186,334,15
2012,179,2,3,15,14.390003275927905,14.870000000000001,0,0.00875,119.4,7.4491,3.7,0.43093838965975717,3.27797316213664,1.7490376411199529,4266.171393130776,0.3750217668453433,7.067788016903671,9.255563940313786,3,186,335,15
2012,179,3,3,15,14.262394636084581,14.8,0,0.0074,117.8,6.398,2.9,0.43093838965975717,2.815437071773801,1.5022409187533334,4252.110238464001,0.3756413282504213,7.078545560150433,9.271904824500742,3,186,336,15
2012,179,4,3,15,14.114443372934165,14.74,0,0.00715,116.85,11.6535,1,0.43093838965975717,5.128117523587995,2.736224530586429,4240.070826902208,0.37617425505122526,7.087789355991716,9.285947812788903,3,186,337,15
2012,179,5,3,15,14.025040824982188,14.695,0,0.0073,115.5,32.904,1.6,0.43093838965975717,14.479390654836694,7.72581043930286,4231.049186669931,0.37657508963316616,7.094736205187183,9.296502243716724,3,186,338,15
2012,179,6,3,15,13.900577875566078,14.675,0,0.0068000000000000005,115.30000000000001,67.63600000000001,1.6,0.43093838965975717,29.76319190160876,15.880832569678102,4227.041755143376,0.3767535526658528,7.097827554618757,9.30119922068694,3,186,339,15
2012,179,7,3,15,13.870479021801483,14.625,0,0.0073,114.8,207.6151,2.2,0.43093838965975717,91.36093297905985,48.74771781354568,4217.0290818281255,0.37720055855967566,7.105566343817165,9.312958170711338,3,186,340,15
2012,179,8,3,15,13.83871581644503,14.585,0,0.00715,114.69999999999999,326.9835,0.9,0.43093838965975717,143.88894463243963,76.77524124057216,4209.025036258437,0.37755903783608663,7.111768108987634,9.322382343473889,3,186,341,15
2012,179,9,3,15,13.844149869320235,14.59,0,0.00675,115.85,466.91690000000006,2,0.43093838965975717,205.46657544509236,109.63139619216295,4210.025245054967,0.37751418533745124,7.110992365783923,9.32120349361019,3,186,342,15
2012,179,10,3,15,13.939749273648578,14.575,0,0.00825,116.05,611.8316,1.9,0.43093838965975717,269.23622512076895,143.65715300192593,4207.024873507875,0.37764877937650326,7.113320043693256,9.324740753782656,3,186,343,15
2012,179,11,3,15,13.97143190307478,14.61,0,0.00665,117,1275.487,3.1,0.43093838965975717,561.2774905229057,299.48245744575394,4214.026928882952,0.3773348970642038,7.107890886380899,9.3164904612719,3,186,344,15
2012,179,12,3,15,14.077823567894672,14.675,0,0.006500000000000001,117.8,1916.7951,3.1,0.43093838965975717,843.4848364386324,450.060648966222,4227.041755143376,0.3767535526658528,7.097827554618757,9.30119922068694,3,186,345,15
2012,179,13,3,15,14.158062586542954,14.75,0,0.00635,118.6,2421.2774000000004,4.5,0.43093838965975717,1065.482049547997,568.5123454099224,4242.076558875,0.3760853134765919,7.086247243046876,9.283604968934467,3,186,346,15
2012,179,14,3,15,14.229902148177306,14.844999999999999,0,0.0052499999999999995,119.1,2294.1400000000003,4.8,0.43093838965975717,1009.5352928788917,538.6606722958384,4261.147681832241,0.3752427690571645,7.0716266789926845,9.261394713516998,3,186,347,15
2012,179,15,3,15,14.273391334118177,14.93,0,0.006500000000000001,119.9,2457.6089,5.8,0.43093838965975717,1081.4697100627122,577.042927769986,4278.2367475855435,0.37449258093603793,7.05859023382802,9.2415938604206,3,186,348,15
2012,179,16,3,15,14.334672062258882,14.985,0,0.00645,120.05,2278.0536,5.5,0.43093838965975717,1002.4564796698604,534.8836094144013,4289.307090034677,0.3740090017178064,7.050177497648055,9.2288173668305,3,186,349,15
2012,179,17,3,15,14.342951957065058,15.024999999999999,0,0.00745,120.15,1829.371,5.9,0.43093838965975717,805.0138998793234,429.5335998406854,4297.364488906125,0.37365821071430705,7.044070267650775,9.21954299366762,3,186,350,15
2012,179,18,3,15,14.349431477388706,15.04,0,0.008,120.2,1776.8160000000003,5.4,0.43093838965975717,781.8870953611815,417.19376372235445,4300.387364057087,0.3735268596767985,7.041782466770006,9.216068922090011,3,186,351,15
2012,179,19,3,15,14.365872231112851,15.065000000000001,0,0.0112,120.55,2040.1851000000001,5.8,0.43093838965975717,897.7825513942702,479.0324381136077,4305.427122559653,0.37330817796111015,7.0379723828958936,9.2102834245034515,3,186,352,15
2012,179,20,3,15,14.399995582212593,15.07,0,0.012299999999999998,120.75,1885.5820000000003,6.5,0.43093838965975717,829.7495255813361,442.73185934116117,4306.435318926456,0.3732644770865278,7.037210803417189,9.209127017685514,3,186,353,15
2012,179,21,3,15,14.416933728825704,14.98,0,0.00635,119,1215.7571,7,0.43093838965975717,534.9933744314174,285.4579654399638,4288.300284156863,0.3740529040027552,7.050941559457844,9.229977705962494,3,186,354,15
2012,179,22,3,15,14.266034004994252,14.879999999999999,0,0.01115,118,789.8331000000001,7.1,0.43093838965975717,347.56570651047576,185.45164142009907,4268.181458202624,0.3749334497325253,7.066253582784632,9.253233264162926,3,186,355,15
2012,179,23,3,15,14.170361290556286,14.774999999999999,0,0.01065,116.55,451.516,5.5,0.43093838965975717,198.68941620803685,106.01528769487814,4247.092353934874,0.37586317042238215,7.082394552347609,9.277751966295966,3,186,356,15
2012,179,24,3,15,14.015076258837995,14.675,0,0.009850000000000001,115.05000000000001,220.59390000000002,5,0.43093838965975717,97.072248181801,51.79512082015959,4227.041755143376,0.3767535526658528,7.097827554618757,9.30119922068694,3,186,357,15
2012,180,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,180,24,4,16,13.849606763172336,14.15,0,0.0101,116.1,54.29160000000001,3.4,0.43093838965975717,23.890994580480545,12.74758722484972,4122.335922663,0.3815082516548478,7.179834072180267,9.42585593831343,4,66,358,16
2012,181,1,4,17,13.783542852257442,14.07,0,0.0092,116.1,22.7129,3.6,0.43093838965975717,9.994801604796995,5.332955261574336,4106.464947484056,0.382244781612122,7.1924771385024595,9.445084081622179,4,66,359,17
2012,181,2,4,17,13.783961052210442,14.04,0,0.0094,115.3,7.403400000000001,3.1,0.43093838965975717,3.2578628973382564,1.7383073488431438,4100.519172415487,0.3825218097300217,7.197228411662325,9.452310692345074,4,66,360,17
2012,181,3,4,17,13.692964555783904,13.969999999999999,0,0.00945,114.9,7.403400000000001,4.3,0.43093838965975717,3.2578628973382564,1.7383073488431438,4086.6581464430155,0.3831699745920542,7.208336257306533,9.469206954926715,4,66,361,17
2012,181,4,4,17,13.652188942504319,13.9,0,0.0093,114.4,33.818000000000005,3.9,0.43093838965975717,14.88159595080438,7.940416284839051,4072.8146286479996,0.38382062052750515,7.219474351401335,9.486151203618515,4,66,362,17
2012,181,5,4,17,13.610449734180138,13.835,0,0.009600000000000001,114.4,93.0909,3.5,0.43093838965975717,40.96460939430881,21.85760536786101,4059.9756961584867,0.3844270228433111,7.229844049809422,9.501928275153258,4,66,363,17
2012,181,6,4,17,13.61703563540808,13.795,0,0.00975,114.2,139.97910000000002,4.4,0.43093838965975717,61.597741077451104,32.866885243867586,4052.082394113471,0.3848012652728696,7.236238453177575,9.51165794919712,4,66,364,17
2012,181,7,4,17,13.58963720930563,13.745000000000001,0,0.009999999999999998,112.80000000000001,239.60510000000002,2.9,0.43093838965975717,105.43811833792887,56.25892240731236,4042.223920642701,0.3852702203526398,7.244245478246743,9.523842289944023,4,66,365,17
2012,181,8,4,17,13.459917054801522,13.684999999999999,0,0.01,112.55000000000001,448.1799,4.1,0.43093838965975717,197.22136687775478,105.23197635867102,4030.405758935097,0.385834661397914,7.253874526626187,9.538496218080041,4,66,366,17
2012,181,9,4,17,13.450205923599343,13.64,0,0.01025,112.45,680.9300000000001,3.6,0.43093838965975717,299.64294549592603,159.881354924462,4021.5507680532482,0.3862592095329702,7.26111111407891,9.549510153899568,4,66,367,17
2012,181,10,4,17,13.459563129734658,13.625,0,0.00975,112.95,1340.381,5.2,0.43093838965975717,589.8340665366114,314.7194724788235,4018.6007534531245,0.38640095803397007,7.263526135131638,9.553185949788917,4,66,368,17
2012,181,11,4,17,13.520295901942266,13.635,0,0.00775,115.1,1474.1449,3.1,0.43093838965975717,648.6968116014822,346.1270379730449,4020.567338121567,0.38630644610564635,7.261915964000551,9.550735169862223,4,66,369,17
2012,181,12,4,17,13.750718284306362,13.675,0,0.0101,116.55,1531.1785000000002,4.1,0.43093838965975717,673.7944220698658,359.51844273450325,4028.437342728375,0.38592891512238003,7.2554815594362525,9.540942017191465,4,66,370,17
