Date_Time,temp,wdir,wspeed,wspeedbw,gust,RADGL
2016-03-22T01:00:00Z,-0.4,276,0.9,1.2,2,0
2016-03-22T02:00:00Z,-0.3,240,0.4,1.2,1.3,0
2016-03-22T03:00:00Z,-0.7,320,1.3,1.7,2.1,0
2016-03-22T04:00:00Z,-0.4,78,3.5,3.6,4.9,0
2016-03-22T05:00:00Z,-0.2,76,3.9,3.9,5.5,0
2016-03-22T06:00:00Z,-0.2,85,5,5.6,7.1,0
2016-03-22T07:00:00Z,0.1,96,3.6,4.3,5.8,18.25
2016-03-22T08:00:00Z,0.1,90,6.5,6.7,8.8,76.38
2016-03-22T09:00:00Z,0,113,6.5,6.5,9,143.32
2016-03-22T10:00:00Z,0.9,118,3.7,5.8,8.4,143.67
2016-03-22T11:00:00Z,1.1,90,4.9,4.9,6.5,132.02
2016-03-22T12:00:00Z,2.1,151,0.6,5,6.3,203.83
2016-03-22T13:00:00Z,2.9,90,1.9,1.9,2.8,248.68
2016-03-22T14:00:00Z,3,93,4.2,5.1,7,239.32
2016-03-22T15:00:00Z,3,105,2.1,3.5,5.2,133.68
2016-03-22T16:00:00Z,3.7,79,1.1,2.2,3.2,112.4
2016-03-22T17:00:00Z,2.8,93,0.6,1.1,1.6,71.77
2016-03-22T18:00:00Z,2.4,79,5.4,7.1,8.6,26.13
2016-03-22T19:00:00Z,2.4,76,3.3,4.7,6.6,1.38
2016-03-22T20:00:00Z,1.9,74,6.5,6.5,8.8,0
2016-03-22T21:00:00Z,1.8,78,5.9,6.8,8.5,0
2016-03-22T22:00:00Z,2.2,80,5.6,5.6,7.9,0
2016-03-22T23:00:00Z,2.3,78,1.3,5.7,7.4,0
2016-03-23T00:00:00Z,1.4,44,5.2,5.9,7.7,0
2016-03-23T01:00:00Z,2.7,83,6.5,6.8,8.6,0
2016-03-23T02:00:00Z,2.1,73,5.4,6.5,8.1,0
2016-03-23T03:00:00Z,2.7,80,4.6,6.7,9.1,0
2016-03-23T04:00:00Z,3.9,98,3.9,6.1,8.2,0
2016-03-23T05:00:00Z,3.4,94,2.1,6,7.6,0
2016-03-23T06:00:00Z,3.3,91,8.2,8.2,10.2,0
2016-03-23T07:00:00Z,4,89,6.3,8.2,10.7,7.07
2016-03-23T08:00:00Z,3.9,88,3,6.3,8.4,44.65
2016-03-23T09:00:00Z,3.9,193,1.8,2.7,4.1,95.07
2016-03-23T10:00:00Z,4.9,127,1.2,1.6,2.3,146.1
2016-03-23T11:00:00Z,6.7,84,2.1,2.1,2.9,309.55
2016-03-23T12:00:00Z,5.2,111,5.8,5.8,7.1,395.97
2016-03-23T13:00:00Z,5.7,77,3.7,6.1,7.8,327.57
2016-03-23T14:00:00Z,6,124,2.1,5.1,6.7,325.15
2016-03-23T15:00:00Z,5.6,100,4.8,4.8,6.2,362.08
2016-03-23T16:00:00Z,4.5,91,4.6,6.3,8.2,284.38
2016-03-23T17:00:00Z,3.7,91,5.5,6,7.6,105.32
2016-03-23T18:00:00Z,3.3,81,3.1,5.9,7,82.77
2016-03-23T19:00:00Z,2.7,42,3.5,3.5,4.7,7.07
2016-03-23T20:00:00Z,2.2,333,1.8,4,5.5,0
2016-03-23T21:00:00Z,1.5,103,3.4,4.5,6,0
2016-03-23T22:00:00Z,1.7,72,5,5,6.6,0
2016-03-23T23:00:00Z,1.8,101,6.2,6.2,8.7,0
2016-03-24T00:00:00Z,1.3,109,5.6,5.6,8,0
2016-03-24T01:00:00Z,1.2,102,5.5,6.6,9.1,0
2016-03-24T02:00:00Z,1.2,101,5.5,5.7,7.8,0
2016-03-24T03:00:00Z,0.8,70,5.1,5.8,7,0
2016-03-24T04:00:00Z,0.2,93,4.4,5.2,7.1,0
2016-03-24T05:00:00Z,0.3,101,4.8,6.5,7.9,0
2016-03-24T06:00:00Z,-0.1,88,6.3,6.3,8.3,0
2016-03-24T07:00:00Z,0.2,91,4.2,5.8,7.3,23.2
2016-03-24T08:00:00Z,1.3,86,4.4,5.2,6.5,88.25
2016-03-24T09:00:00Z,1.5,81,5.1,5.1,6.8,135.37
2016-03-24T10:00:00Z,2,79,5.7,5.7,7.3,196.75
2016-03-24T11:00:00Z,2.4,80,5.1,6.2,8.9,271.5
2016-03-24T12:00:00Z,2.7,72,5.9,6.4,8.2,318.9
2016-03-24T13:00:00Z,2.9,70,5.5,6,7.4,255.93
2016-03-24T14:00:00Z,2.6,67,6.3,6.3,8,189.58
2016-03-24T15:00:00Z,1.5,74,3.5,6.3,8,80.9
2016-03-24T16:00:00Z,0.3,0,0,3.2,4.5,29.1
2016-03-24T17:00:00Z,0.2,0,0,0,0,13.2
2016-03-24T18:00:00Z,0.1,315,2.4,2.8,3.3,5.92
2016-03-24T19:00:00Z,-0.1,287,3.1,4.3,5.3,1.27
2016-03-24T20:00:00Z,-0.3,280,7.1,8.2,10.6,0.22
2016-03-24T21:00:00Z,-0.7,273,7.2,7.4,10,0.13
2016-03-24T22:00:00Z,-0.9,282,5.4,7.6,11.5,0
2016-03-24T23:00:00Z,-0.9,284,7,7.1,9.2,0
2016-03-25T00:00:00Z,-0.8,282,7.6,7.7,9.9,0
2016-03-25T01:00:00Z,-0.9,277,9.6,9.9,12.8,0
2016-03-25T02:00:00Z,-1,288,6.1,8.1,10.6,0
2016-03-25T03:00:00Z,-1,293,7,7,9.6,0
2016-03-25T04:00:00Z,-1,303,5.6,6.7,8.8,0
2016-03-25T05:00:00Z,-1.2,315,5.7,5.7,7.4,0
2016-03-25T06:00:00Z,-1.2,322,6.5,7,8.3,0.73
2016-03-25T07:00:00Z,-0.8,287,3.4,6.2,8,18.62
2016-03-25T08:00:00Z,-0.5,300,5.3,6,8.1,38.88
2016-03-25T09:00:00Z,-0.5,292,3.5,4.9,6,70.57
2016-03-25T10:00:00Z,-0.4,272,3.6,3.6,4.7,138.42
2016-03-25T11:00:00Z,0.2,240,2.5,3.6,4.1,149.63
2016-03-25T12:00:00Z,0.2,310,3.2,4.4,5.4,179.15
2016-03-25T13:00:00Z,1.1,76,1.3,3,4.1,302.68
2016-03-25T14:00:00Z,0.5,316,2.1,3.2,4.1,300
2016-03-25T15:00:00Z,-0.1,334,2.9,3,4.3,256.17
2016-03-25T16:00:00Z,-0.1,325,3.4,3.4,4.5,168.4
2016-03-25T17:00:00Z,-0.2,357,6,6,7.3,107.97
2016-03-25T18:00:00Z,-0.3,12,8.7,8.7,10.8,45.32
2016-03-25T19:00:00Z,-1.4,23,5.7,9.1,11.2,9.72
2016-03-25T20:00:00Z,-1.2,330,4.1,6.2,7.3,0
2016-03-25T21:00:00Z,-1.1,315,1,3.1,4.3,0
2016-03-25T22:00:00Z,-0.1,9,3.9,5,6.6,0
2016-03-25T23:00:00Z,-0.5,14,6.3,8.5,11.3,0
2016-03-26T00:00:00Z,-0.6,34,6.5,8.4,11.1,0
2016-03-26T01:00:00Z,-0.9,6,7.5,9,11.2,0
2016-03-26T02:00:00Z,-1,19,9.9,9.9,13.1,0
2016-03-26T03:00:00Z,-1.2,18,8,9.5,12.3,0
2016-03-26T04:00:00Z,-1.7,345,8.7,8.7,11.3,0
2016-03-26T05:00:00Z,-2.1,337,9.2,10,11.7,0
2016-03-26T06:00:00Z,-2.3,334,8.8,9.6,11.3,2.18
2016-03-26T07:00:00Z,-2.3,320,7.1,8.6,10.3,21.9
2016-03-26T08:00:00Z,-2.5,309,6.6,7,8.2,65.32
2016-03-26T09:00:00Z,-2.2,313,5.4,6.6,7.5,133.22
2016-03-26T10:00:00Z,-2.1,303,4.5,5.6,6.3,204.42
2016-03-26T11:00:00Z,-1.7,333,4,4.4,5.3,241.47
2016-03-26T12:00:00Z,-2.1,322,6.9,7.8,9.4,346.88
2016-03-26T13:00:00Z,-2.4,333,7.5,7.7,9.6,292.65
2016-03-26T14:00:00Z,-2.5,322,7.4,7.5,9.4,262.6
2016-03-26T15:00:00Z,-2.3,302,9.2,9.7,11.3,230.9
2016-03-26T16:00:00Z,-2.2,275,5.5,8.6,10.1,154.1
2016-03-26T17:00:00Z,-1.8,290,3.9,5.1,6.2,100.38
2016-03-26T18:00:00Z,-1.6,319,4.2,5.2,6.7,66.03
2016-03-26T19:00:00Z,-2,326,8.3,8.3,9.9,17.65
2016-03-26T20:00:00Z,-2.4,316,6.5,8.3,9.8,0
2016-03-26T21:00:00Z,-2.2,319,9.2,9.2,11.2,0
2016-03-26T22:00:00Z,-2.3,323,7.9,9,11.1,0
2016-03-26T23:00:00Z,-2.3,323,6.9,8.5,11.2,0
2016-03-27T00:00:00Z,-2,5,7.2,8.6,11.3,0
2016-03-27T01:00:00Z,-2.2,9,7.9,9.8,12.6,0
2016-03-27T02:00:00Z,-2.5,341,6.2,8.8,10.9,0
2016-03-27T03:00:00Z,-2.6,336,7.9,8.8,10.9,0
2016-03-27T04:00:00Z,-2.6,4,8.1,8.1,10.5,0
2016-03-27T05:00:00Z,-2.8,350,8.5,8.6,11.6,0
2016-03-27T06:00:00Z,-2.8,4,10.3,11.9,15.6,3.85
2016-03-27T07:00:00Z,-3.1,8,10.9,12.4,14.7,31.38
2016-03-27T08:00:00Z,-3.1,7,11.9,12.9,15.8,81.5
2016-03-27T09:00:00Z,-3.3,7,11.5,12.9,15.7,139.9
2016-03-27T10:00:00Z,-3.6,9,10.9,12.1,15.1,211.18
2016-03-27T11:00:00Z,-3.8,343,10.4,10.5,13.3,263.83
2016-03-27T12:00:00Z,-3.7,0,8.7,11.2,13.4,275.97
2016-03-27T13:00:00Z,-4,12,8.8,10.8,13.5,244.38
2016-03-27T14:00:00Z,-3.8,12,6.6,9,12.4,251.52
2016-03-27T15:00:00Z,-4.9,15,7.2,8.7,12,223.35
2016-03-27T16:00:00Z,-5.3,0,7,7.9,10.9,168.68
2016-03-27T17:00:00Z,-5.9,341,7.4,7.6,11.7,143.05
2016-03-27T18:00:00Z,-6.1,352,7,7.7,9.8,87.15
2016-03-27T19:00:00Z,-6.3,23,4.5,6.2,7.5,11.08
2016-03-27T20:00:00Z,-7.8,331,1.5,3.7,6,0
2016-03-27T21:00:00Z,-8,319,3.9,3.9,5.7,0
2016-03-27T22:00:00Z,-9.1,301,3.8,3.8,5.7,0
2016-03-27T23:00:00Z,-8.6,298,3.6,4.4,5.6,0
2016-03-28T00:00:00Z,-8.4,297,3.5,4.1,5.3,0
2016-03-28T01:00:00Z,-10.6,230,0.8,2.2,3.4,0
2016-03-28T02:00:00Z,-8.9,252,1.5,1.6,2.4,0
2016-03-28T03:00:00Z,-10,149,2.5,3.2,4.1,0
2016-03-28T04:00:00Z,-9.1,255,1.4,3.1,3.9,0
2016-03-28T05:00:00Z,-10.3,247,1.2,1.2,1.8,0
2016-03-28T06:00:00Z,-9.1,163,1,2.6,3.3,3.88
2016-03-28T07:00:00Z,-8.1,250,0.8,1.4,3.8,51.1
2016-03-28T08:00:00Z,-6.9,99,1.1,1.1,2.1,120.47
2016-03-28T09:00:00Z,-9.5,178,2.8,2.8,3.2,188.72
2016-03-28T10:00:00Z,-6.1,266,1.3,3,3.3,351.67
2016-03-28T11:00:00Z,-9,317,2.4,3.3,3.6,398.05
2016-03-28T12:00:00Z,-6.5,346,1.4,2.7,3.1,391.17
2016-03-28T13:00:00Z,-5.7,359,1,2,2.4,403.85
2016-03-28T14:00:00Z,-7.8,245,0.7,3.1,3.7,394.35
2016-03-28T15:00:00Z,-6.4,194,2.3,2.9,3.2,401.43
2016-03-28T16:00:00Z,-7.1,209,2.1,2.6,2.9,330.32
2016-03-28T17:00:00Z,-5.8,249,0.3,2.1,2.5,217.6
2016-03-28T18:00:00Z,-11,25,0.3,1.2,1.8,77.8
2016-03-28T19:00:00Z,-12.8,189,1.2,1.2,1.9,16.98
2016-03-28T20:00:00Z,-11.1,112,0.9,1.6,2.2,0
2016-03-28T21:00:00Z,-11.6,0,0,1.4,1.6,0
2016-03-28T22:00:00Z,-12.6,0,0,0,0.7,0
2016-03-28T23:00:00Z,-14.1,172,2.2,2.7,3,0
2016-03-29T00:00:00Z,-13.9,28,0.9,1.3,2,0
2016-03-29T01:00:00Z,-13.8,1,0.4,1.4,1.6,0
2016-03-29T02:00:00Z,-17.2,191,1.6,1.7,2,0
2016-03-29T03:00:00Z,-14.7,219,0.5,1.1,1.7,0.02
2016-03-29T04:00:00Z,-13.3,186,0,0.6,1.2,0.12
2016-03-29T05:00:00Z,-12.2,166,0,0.3,0.8,0
2016-03-29T06:00:00Z,-11.4,177,1.8,2.8,4.1,5.45
2016-03-29T07:00:00Z,-11,203,2.2,4.2,5.5,37.63
2016-03-29T08:00:00Z,-9.9,163,0.7,3.5,4.2,144.08
2016-03-29T09:00:00Z,-12,162,2.6,3.3,3.8,374.63
2016-03-29T10:00:00Z,-8.9,187,0.9,2.2,2.7,521.88
2016-03-29T11:00:00Z,-9.7,319,1.2,1.2,1.4,545.68
2016-03-29T12:00:00Z,-9.3,294,0.5,1,1.2,582.65
2016-03-29T13:00:00Z,-5.2,205,0.5,1,1.1,543.48
2016-03-29T14:00:00Z,-5.6,211,0.9,1.6,1.9,578.05
2016-03-29T15:00:00Z,-7.5,201,1.3,1.4,1.9,546.45
2016-03-29T16:00:00Z,-9.2,0,0,1.1,1.2,442.88
2016-03-29T17:00:00Z,-11.2,12,1,1.1,1.9,298.38
2016-03-29T18:00:00Z,-13.5,269,0.6,0.6,0.9,149.23
2016-03-29T19:00:00Z,-14.4,289,0.1,0.7,1.3,23.9
2016-03-29T20:00:00Z,-16,210,1.3,1.3,1.5,0
2016-03-29T21:00:00Z,-18.7,198,1.6,2.1,2.7,0
2016-03-29T22:00:00Z,-18.3,318,0.1,0.6,1.4,0
2016-03-29T23:00:00Z,-17.7,220,0.4,0.8,1,0
2016-03-30T00:00:00Z,-21.2,0,0,0.7,0.9,0
2016-03-30T01:00:00Z,-21.7,17,0,0.1,0.9,0
2016-03-30T02:00:00Z,-20.3,259,0.2,0.4,0.7,0.02
2016-03-30T03:00:00Z,-20.4,0,0,0.8,1.3,0
2016-03-30T04:00:00Z,-19.9,0,0,0,0,0
2016-03-30T05:00:00Z,-21,0,0,0,0,0
2016-03-30T06:00:00Z,-20.6,0,0,0,0,3.5
2016-03-30T07:00:00Z,-21,0,0,0,0,37.33
2016-03-30T08:00:00Z,-19.6,0,0,0,0,105.25
2016-03-30T09:00:00Z,-14,0,0,0,0,260.62
2016-03-30T10:00:00Z,-14.2,0,0,0,0,421.28
2016-03-30T11:00:00Z,-10.6,0,0,1.6,2.2,542.28
2016-03-30T12:00:00Z,-10.8,228,1.7,1.7,2.2,560.18
2016-03-30T13:00:00Z,-9.7,317,0.3,1,1.8,434.4
2016-03-30T14:00:00Z,-8.9,278,0.3,0.5,1.1,299.77
2016-03-30T15:00:00Z,-7.9,231,0.5,3.6,5.3,230.07
2016-03-30T16:00:00Z,-11.1,153,1.2,1.9,2.8,196.02
2016-03-30T17:00:00Z,-11.7,148,1.6,3.6,4.8,145.72
2016-03-30T18:00:00Z,-10.7,87,0.3,2.5,3.4,89.48
2016-03-30T19:00:00Z,-14.3,177,0.8,3.9,5.8,19.75
2016-03-30T20:00:00Z,-14.5,168,2,2,2.6,0
2016-03-30T21:00:00Z,-15.6,184,2.1,2.1,2.7,0
2016-03-30T22:00:00Z,-17.2,195,2.1,2.6,3.1,0
2016-03-30T23:00:00Z,-18,53,0.6,2.6,3,0
2016-03-31T00:00:00Z,-17.1,221,2.5,2.5,3,0
2016-03-31T01:00:00Z,-18,174,1.3,1.9,2.6,0
2016-03-31T02:00:00Z,-16.3,184,2.2,2.2,2.9,0
2016-03-31T03:00:00Z,-17.6,358,0.6,2.8,3.4,0
2016-03-31T04:00:00Z,-16.6,197,2.8,2.8,3.6,0
2016-03-31T05:00:00Z,-15.6,138,1.7,2.7,3.5,0
2016-03-31T06:00:00Z,-16,160,2.3,2.6,4.6,25.9
2016-03-31T07:00:00Z,-14.9,192,2.4,2.9,3.4,93.82
2016-03-31T08:00:00Z,-16.3,188,4.3,4.3,5.3,303.23
2016-03-31T09:00:00Z,-13.8,199,3.6,3.6,4.1,437.78
2016-03-31T10:00:00Z,-10,188,2.7,3.7,4.4,616.38
2016-03-31T11:00:00Z,-9.5,246,0.3,1.9,2.4,733.07
2016-03-31T12:00:00Z,-7.3,208,2.3,2.7,4.1,723
2016-03-31T13:00:00Z,-7.4,67,1.9,1.9,2.7,689.77
2016-03-31T14:00:00Z,-6.9,314,0.1,1.8,2.6,625.73
2016-03-31T15:00:00Z,-4.3,89,3.2,3.2,7.7,452.07
2016-03-31T16:00:00Z,-4.4,86,6.5,8.4,10.2,360.3
2016-03-31T17:00:00Z,-4.1,100,6.7,8.6,10.5,250.88
2016-03-31T18:00:00Z,-3.9,98,9.1,9.7,12.5,131.1
2016-03-31T19:00:00Z,-4.5,107,10,11.1,13.3,22.67
2016-03-31T20:00:00Z,-4.4,96,10.2,11.6,15.6,0
2016-03-31T21:00:00Z,-4.2,99,12.2,12.2,14.9,0
2016-03-31T22:00:00Z,-3.7,102,12.1,12.2,15.6,0
2016-03-31T23:00:00Z,-2.8,101,11.9,12.3,15.8,0
2016-04-01T00:00:00Z,-2.9,91,10.4,11.9,17.1,0
2016-04-01T01:00:00Z,-2.5,92,9.7,10.4,14,0
2016-04-01T02:00:00Z,-1.9,96,12.2,12.4,15.9,0
2016-04-01T03:00:00Z,-1.2,85,13.2,13.2,16.7,0
2016-04-01T04:00:00Z,-0.8,84,10.3,13.7,17.2,0
2016-04-01T05:00:00Z,-0.7,97,13.7,13.7,17.2,0
2016-04-01T06:00:00Z,-0.3,86,15.6,15.7,20,3.77
2016-04-01T07:00:00Z,0.1,77,11.3,15,18,26.48
2016-04-01T08:00:00Z,0.5,75,11.3,11.3,15,64.78
2016-04-01T09:00:00Z,1.1,79,9.9,12.1,15.3,112.08
2016-04-01T10:00:00Z,1.3,83,11.7,11.7,16.3,169.42
2016-04-01T11:00:00Z,1.3,76,10.2,11.4,15.3,217.65
2016-04-01T12:00:00Z,1.4,73,12.1,12.1,16,251.03
2016-04-01T13:00:00Z,1.4,71,10,12.7,15.7,234.53
2016-04-01T14:00:00Z,1.2,74,12.4,13,16.1,216.47
2016-04-01T15:00:00Z,1.1,69,10.5,12.2,15.2,161.58
2016-04-01T16:00:00Z,1.1,77,12,12,15.4,134.38
2016-04-01T17:00:00Z,1.3,82,7.2,11.4,13.6,86.72
2016-04-01T18:00:00Z,1.8,81,8.6,9.1,12.2,50.77
2016-04-01T19:00:00Z,1.8,92,8.8,8.8,11.6,13.95
2016-04-01T20:00:00Z,1.6,88,6.8,9,11.3,0.17
2016-04-01T21:00:00Z,1.6,74,10.4,10.4,13.3,0
2016-04-01T22:00:00Z,2.2,83,10.9,11.1,13.7,0
2016-04-01T23:00:00Z,2.1,68,9.4,10.7,13.3,0
2016-04-02T00:00:00Z,1.8,75,8.6,9.2,11.8,0
2016-04-02T01:00:00Z,1.9,89,7.8,9.4,11.8,0
2016-04-02T02:00:00Z,1.7,85,8.5,8.5,11.6,0
2016-04-02T03:00:00Z,1.4,73,9.2,9.8,12.6,0
2016-04-02T04:00:00Z,1.2,69,11,11,13.2,0
2016-04-02T05:00:00Z,1.1,68,10.6,10.6,13.1,0
2016-04-02T06:00:00Z,1,70,8.4,9.5,11.6,3.7
2016-04-02T07:00:00Z,0.8,71,9.2,9.2,11.9,25.45
2016-04-02T08:00:00Z,0.8,71,8.9,9.7,12.3,69.23
2016-04-02T09:00:00Z,1.2,68,7.4,8.8,10.9,161.97
2016-04-02T10:00:00Z,1.5,64,4.1,7.8,9.3,199.72
2016-04-02T11:00:00Z,1.4,77,6.5,6.8,9.1,211.73
2016-04-02T12:00:00Z,1.5,71,6.1,7.6,9.5,324.87
2016-04-02T13:00:00Z,1.4,81,6.7,7.1,9.4,296.98
2016-04-02T14:00:00Z,1.3,84,7.2,7.2,8.7,334.3
2016-04-02T15:00:00Z,1.8,88,6.3,7.4,8.9,378.77
2016-04-02T16:00:00Z,1.5,75,5.3,6.7,8.5,333.38
2016-04-02T17:00:00Z,1.7,80,4.8,5.8,7,293.72
2016-04-02T18:00:00Z,1.6,102,5.3,5.3,7,142.4
2016-04-02T19:00:00Z,1.3,113,5.1,6.4,7.7,24.02
2016-04-02T20:00:00Z,1.1,104,3.5,4.5,5.6,0
2016-04-02T21:00:00Z,0.5,132,1.2,3.7,5,0
2016-04-02T22:00:00Z,0.6,108,2,3.2,4.1,0
2016-04-02T23:00:00Z,0,105,0.7,2.4,3.6,0
2016-04-03T00:00:00Z,0,133,1.5,1.9,2.2,0
2016-04-03T01:00:00Z,-0.1,87,2,2,2.4,0
2016-04-03T02:00:00Z,-0.1,106,2.3,2.6,3,0
2016-04-03T03:00:00Z,-1.1,176,1.8,2.9,3.7,0
2016-04-03T04:00:00Z,-3.2,186,4,4,5.2,0
2016-04-03T05:00:00Z,-4.9,182,2.1,3.1,4.9,0
2016-04-03T06:00:00Z,-4.1,150,1.9,4.6,5.5,11.65
2016-04-03T07:00:00Z,-2.9,171,1.4,2.2,3.3,67.23
2016-04-03T08:00:00Z,-4.8,209,1.7,2.3,3.7,113.28
2016-04-03T09:00:00Z,-2.7,161,1.8,2.7,3.9,171.75
2016-04-03T10:00:00Z,-2.6,43,1.7,1.7,2.3,255.15
2016-04-03T11:00:00Z,1.7,286,0.1,2.1,2.9,323.4
2016-04-03T12:00:00Z,0.8,31,1.4,1.6,1.9,553.77
2016-04-03T13:00:00Z,2.2,113,1,1.2,2.5,549.75
2016-04-03T14:00:00Z,2.2,96,2.2,2.2,2.8,482.12
2016-04-03T15:00:00Z,5.1,130,0.1,1.8,2.4,456.12
2016-04-03T16:00:00Z,2.1,186,1.5,1.5,2.9,344.1
2016-04-03T17:00:00Z,2.5,196,1.1,2.1,3.4,252.48
2016-04-03T18:00:00Z,2.6,85,0,1.4,2.2,136.03
2016-04-03T19:00:00Z,-0.1,137,0.8,0.9,1.7,33.33
2016-04-03T20:00:00Z,-2.6,272,0.4,1.3,2.2,0
2016-04-03T21:00:00Z,-3.1,27,0.1,0.8,1.6,0
2016-04-03T22:00:00Z,-6.3,267,0.4,0.9,1.5,0
2016-04-03T23:00:00Z,-6.8,317,0.3,1.2,1.9,0
2016-04-04T00:00:00Z,-6.3,210,1.1,1.1,1.7,0
2016-04-04T01:00:00Z,-6.7,211,0.9,0.9,1.7,0
2016-04-04T02:00:00Z,-9.2,167,0.2,1.8,2.2,0
2016-04-04T03:00:00Z,-9,236,0.8,1.3,1.6,0
2016-04-04T04:00:00Z,-9.2,149,1,1.7,2,0
2016-04-04T05:00:00Z,-11.7,314,0.3,1.2,1.5,0
2016-04-04T06:00:00Z,-9.2,274,0.5,1.5,1.8,14.12
2016-04-04T07:00:00Z,-8.8,159,1.6,1.6,2.2,72.95
2016-04-04T08:00:00Z,-7.6,157,0.5,1.7,2.4,181.93
2016-04-04T09:00:00Z,-5.8,350,1.7,2.3,2.9,333.02
2016-04-04T10:00:00Z,-3.6,345,0.6,1.7,2.2,380.77
2016-04-04T11:00:00Z,-2.6,264,0.4,0.7,1.3,327.6
2016-04-04T12:00:00Z,2.1,225,0.4,1.1,1.5,426.92
2016-04-04T13:00:00Z,1.6,226,0,0.7,1.3,423.95
2016-04-04T14:00:00Z,-0.2,304,0,0.1,0.4,414.9
2016-04-04T15:00:00Z,0.1,328,0,0.3,0.6,358.4
2016-04-04T16:00:00Z,-0.1,292,0.2,0.6,1.1,270.68
2016-04-04T17:00:00Z,-1.8,313,1.1,1.4,2,177.52
2016-04-04T18:00:00Z,-2,266,0.2,1.2,1.8,98.32
2016-04-04T19:00:00Z,-4.1,200,1.1,1.1,2.1,32.35
2016-04-04T20:00:00Z,-3.7,146,1.2,1.7,2.4,1.25
2016-04-04T21:00:00Z,-4.1,0,0,1.2,1.6,0
2016-04-04T22:00:00Z,-5.4,251,1.1,1.1,1.8,0
2016-04-04T23:00:00Z,-5.5,49,0.9,1.1,1.9,0
2016-04-05T00:00:00Z,-4.9,116,0.1,1.4,2,0
2016-04-05T01:00:00Z,-1.7,143,0.7,1.3,4.1,0
2016-04-05T02:00:00Z,-2.1,115,3.9,3.9,5.9,0
2016-04-05T03:00:00Z,-1.5,80,1.5,4.6,5.7,0
2016-04-05T04:00:00Z,-1.3,86,4.3,5.3,6.5,0
2016-04-05T05:00:00Z,-1.5,81,4.8,4.8,5.7,0
2016-04-05T06:00:00Z,-0.5,120,6.2,7.4,9.1,21.73
2016-04-05T07:00:00Z,-0.3,76,4.7,6.9,8.7,99.5
2016-04-05T08:00:00Z,0.4,132,3.2,6.1,8.9,185.32
2016-04-05T09:00:00Z,0.9,107,6.2,6.2,8.3,258.23
2016-04-05T10:00:00Z,1,103,6.9,7.1,8.9,319.97
2016-04-05T11:00:00Z,1.3,100,7.9,8.3,10.7,396.08
2016-04-05T12:00:00Z,1.2,91,6.6,8.2,9.9,451.95
2016-04-05T13:00:00Z,1,87,7.4,7.6,10.2,436.43
2016-04-05T14:00:00Z,0.9,89,8,9.2,11,313.28
2016-04-05T15:00:00Z,1,83,7.8,7.8,9.9,298.45
2016-04-05T16:00:00Z,1,93,3.2,8.2,10.3,228.73
2016-04-05T17:00:00Z,1.1,80,4.9,6,8.5,139.23
2016-04-05T18:00:00Z,1.3,75,3.1,5.2,6.8,74.73
2016-04-05T19:00:00Z,1.3,79,6.6,6.6,9.7,24.65
2016-04-05T20:00:00Z,1.2,76,7.1,8.4,10.2,1.78
2016-04-05T21:00:00Z,1,71,8.1,8.1,10.6,0
2016-04-05T22:00:00Z,1,82,3.7,8.6,10.7,0
2016-04-05T23:00:00Z,0.9,104,3.2,3.2,5.4,0
2016-04-06T00:00:00Z,1.4,76,8.3,8.3,10.2,0
2016-04-06T01:00:00Z,1.1,83,6.2,8.4,10.3,0
2016-04-06T02:00:00Z,1.4,83,5.8,6.5,9,0
2016-04-06T03:00:00Z,1.2,73,9.3,9.8,12.6,0
2016-04-06T04:00:00Z,1,74,9,9.4,12,0
2016-04-06T05:00:00Z,1,72,8.2,8.2,10.6,0.22
2016-04-06T06:00:00Z,1,72,9.3,10,12.1,27.47
2016-04-06T07:00:00Z,1.3,77,7.9,9.8,12.4,122.3
2016-04-06T08:00:00Z,1.7,77,6.2,9,10.9,257.62
2016-04-06T09:00:00Z,1.6,67,8.2,8.6,10.8,176.73
2016-04-06T10:00:00Z,1.9,70,7.6,7.6,9.7,242.57
2016-04-06T11:00:00Z,2,67,7.4,8.5,10.6,337.42
2016-04-06T12:00:00Z,1.9,70,7.9,9.6,11.2,394.58
2016-04-06T13:00:00Z,1.7,66,7.3,8.3,10.7,311.37
2016-04-06T14:00:00Z,1.4,71,9.6,9.6,11.4,343.15
2016-04-06T15:00:00Z,1.5,81,4.7,9.2,10.8,290.42
2016-04-06T16:00:00Z,1.3,101,2.9,4.8,7.2,214.05
2016-04-06T17:00:00Z,1.3,50,4.2,4.2,5.9,132.75
2016-04-06T18:00:00Z,0.4,27,3.8,4.4,5.6,143.07
2016-04-06T19:00:00Z,0.1,56,2.3,4.4,5.5,58.48
2016-04-06T20:00:00Z,-0.4,13,1.8,2.5,3.3,1.7
2016-04-06T21:00:00Z,-0.6,334,0.3,1.9,2.6,0
2016-04-06T22:00:00Z,-1.3,80,3.9,3.9,4.5,0
2016-04-06T23:00:00Z,-2.1,75,3.4,4.7,5.6,0
2016-04-07T00:00:00Z,-2.3,113,3.8,3.8,4.6,0
2016-04-07T01:00:00Z,-3.1,129,1.8,3.9,4.4,0
2016-04-07T02:00:00Z,-1.5,96,2.7,2.8,3.3,0
2016-04-07T03:00:00Z,-1.7,88,4.2,4.2,5.2,0
2016-04-07T04:00:00Z,-1.7,93,4,4.2,4.8,0
2016-04-07T05:00:00Z,-2,88,3.5,4.4,5.2,0.48
