STOD	TIMI	AR	MAN	DAGUR	KLST	T	D	F	FX	FG
4300	2018-01-14 09:00:00	2018	1	14	9	-2.4	217	19.9	21.4	26.2
4300	2018-01-14 10:00:00	2018	1	14	10	-3.6	203	16.4	18.7	22.9
4300	2018-01-14 11:00:00	2018	1	14	11	-4.1	210	16.7	17.9	21.0
4300	2018-01-14 12:00:00	2018	1	14	12	-4.8	204	18.4	18.4	22.4
4300	2018-01-14 13:00:00	2018	1	14	13	-5.3	208	16.5	18.6	22.1
4300	2018-01-14 14:00:00	2018	1	14	14	-5.8	205	17.1	17.1	20.7
4300	2018-01-14 15:00:00	2018	1	14	15	-6.1	206	18.0	18.0	22.6
4300	2018-01-14 16:00:00	2018	1	14	16	-6.0	204	17.8	18.5	23.5
4300	2018-01-14 17:00:00	2018	1	14	17	-6.5	199	19.0	19.0	23.6
4300	2018-01-14 18:00:00	2018	1	14	18	-5.5	200	18.4	19.2	22.6
4300	2018-01-14 19:00:00	2018	1	14	19	-5.4	203	17.1	19.5	23.2
4300	2018-01-14 20:00:00	2018	1	14	20	-5.1	216	13.0	14.7	18.4
4300	2018-01-14 21:00:00	2018	1	14	21	-6.6	187	12.8	13.0	15.7
4300	2018-01-14 22:00:00	2018	1	14	22	-7.2	184	12.5	13.9	16.9
4300	2018-01-14 23:00:00	2018	1	14	23	-7.5	180	11.9	13.5	17.2
4300	2018-01-15 00:00:00	2018	1	14	24	-6.7	186	12.8	12.8	16.0
4300	2018-01-15 01:00:00	2018	1	15	1	-6.9	205	13.4	14.1	17.3
4300	2018-01-15 02:00:00	2018	1	15	2	-6.2	175	12.2	13.8	18.5
4300	2018-01-15 03:00:00	2018	1	15	3	-5.4	197	14.7	14.7	16.8
4300	2018-01-15 04:00:00	2018	1	15	4	-5.1	203	13.6	16.6	20.0
4300	2018-01-15 05:00:00	2018	1	15	5	-4.2	181	14.0	17.4	21.5
4300	2018-01-15 06:00:00	2018	1	15	6	-3.8	195	12.6	13.4	17.4
4300	2018-01-15 07:00:00	2018	1	15	7	-4.0	185	12.1	13.9	16.5
4300	2018-01-15 08:00:00	2018	1	15	8	-3.9	208	8.9	12.7	15.9
4300	2018-01-15 09:00:00	2018	1	15	9	-3.7	218	4.7	6.6	8.7
4300	2018-01-15 10:00:00	2018	1	15	10	-2.6	236	5.4	5.4	9.0
4300	2018-01-15 11:00:00	2018	1	15	11	-4.0	198	5.8	7.7	10.1
4300	2018-01-15 12:00:00	2018	1	15	12	-4.1	178	9.0	9.0	11.0
4300	2018-01-15 13:00:00	2018	1	15	13	-4.5	181	9.9	11.1	13.2
4300	2018-01-15 14:00:00	2018	1	15	14	-5.0	187	5.8	10.2	12.0
4300	2018-01-15 15:00:00	2018	1	15	15	-5.4	188	3.7	5.2	6.5
4300	2018-01-15 16:00:00	2018	1	15	16	-7.3	307	2.7	3.0	4.1
4300	2018-01-15 17:00:00	2018	1	15	17	-5.3	320	5.4	5.4	7.4
4300	2018-01-15 18:00:00	2018	1	15	18	-4.6	301	2.8	5.1	7.5
4300	2018-01-15 19:00:00	2018	1	15	19	-5.7	327	4.3	6.6	8.5
4300	2018-01-15 20:00:00	2018	1	15	20	-5.1	321	2.9	3.8	5.4
4300	2018-01-15 21:00:00	2018	1	15	21	-5.1	299	2.6	5.4	8.8
4300	2018-01-15 22:00:00	2018	1	15	22	-5.1	285	3.8	6.0	8.3
4300	2018-01-15 23:00:00	2018	1	15	23	-5.1	274	4.9	4.9	6.8
4300	2018-01-16 00:00:00	2018	1	15	24	-5.1	270	4.3	4.6	5.9
4300	2018-01-16 01:00:00	2018	1	16	1	-5.8	264	3.1	3.8	4.8
4300	2018-01-16 02:00:00	2018	1	16	2	-5.0	303	4.6	5.4	6.8
4300	2018-01-16 03:00:00	2018	1	16	3	-6.7	248	3.2	4.7	7.9
4300	2018-01-16 04:00:00	2018	1	16	4	-5.9	248	6.4	6.4	10.2
4300	2018-01-16 05:00:00	2018	1	16	5	-9.5	239	3.5	5.5	7.3
4300	2018-01-16 06:00:00	2018	1	16	6	-13.7	205	3.7	4.2	5.7
4300	2018-01-16 07:00:00	2018	1	16	7	-12.2	226	1.8	4.5	5.3
4300	2018-01-16 08:00:00	2018	1	16	8	-8.9	205	4.4	6.8	7.7
4300	2018-01-16 09:00:00	2018	1	16	9	-9.7	191	4.7	4.7	5.6
4300	2018-01-16 10:00:00	2018	1	16	10	-6.1	268	3.9	5.1	5.7
4300	2018-01-16 11:00:00	2018	1	16	11	-8.0	207	3.9	5.3	7.8
4300	2018-01-16 12:00:00	2018	1	16	12	-7.5	199	4.5	5.6	6.5
4300	2018-01-16 13:00:00	2018	1	16	13	-6.8	200	4.1	4.4	5.7
4300	2018-01-16 14:00:00	2018	1	16	14	-6.2	225	4.2	4.2	5.6
4300	2018-01-16 15:00:00	2018	1	16	15	-6.5	188	4.7	5.0	6.3
4300	2018-01-16 16:00:00	2018	1	16	16	-5.0	245	2.3	5.7	7.0
4300	2018-01-16 17:00:00	2018	1	16	17	-4.5	264	4.6	6.6	9.1
4300	2018-01-16 18:00:00	2018	1	16	18	-4.4	278	6.0	6.9	9.8
4300	2018-01-16 19:00:00	2018	1	16	19	-3.6	303	3.6	5.1	7.1
4300	2018-01-16 20:00:00	2018	1	16	20	-4.0	280	5.1	5.1	8.3
4300	2018-01-16 21:00:00	2018	1	16	21	-3.8	271	5.5	7.9	10.3
4300	2018-01-16 22:00:00	2018	1	16	22	-3.5	280	6.0	7.4	10.1
4300	2018-01-16 23:00:00	2018	1	16	23	-3.2	279	8.7	8.7	12.1
4300	2018-01-17 00:00:00	2018	1	16	24	-3.1	274	5.5	8.2	10.6
4300	2018-01-17 01:00:00	2018	1	17	1	-3.0	291	5.7	5.7	8.5
4300	2018-01-17 02:00:00	2018	1	17	2	-3.4	278	5.9	5.9	8.0
4300	2018-01-17 03:00:00	2018	1	17	3	-3.9	272	5.1	5.8	8.2
4300	2018-01-17 04:00:00	2018	1	17	4	-6.6	235	4.6	6.0	8.8
4300	2018-01-17 05:00:00	2018	1	17	5	-12.0	177	5.0	5.0	5.7
4300	2018-01-17 06:00:00	2018	1	17	6	-8.4	187	4.2	5.0	5.9
4300	2018-01-17 07:00:00	2018	1	17	7	-9.5	15	1.2	3.9	5.5
4300	2018-01-17 08:00:00	2018	1	17	8	-11.1	187	1.3	2.9	4.3
4300	2018-01-17 09:00:00	2018	1	17	9	-11.6	196	0.2	2.8	3.9
4300	2018-01-17 10:00:00	2018	1	17	10	-15.7	3	2.0	2.7	3.4
4300	2018-01-17 11:00:00	2018	1	17	11	-13.3	54	1.6	1.9	2.5
4300	2018-01-17 12:00:00	2018	1	17	12	-13.2	24	1.1	1.8	3.1
4300	2018-01-17 13:00:00	2018	1	17	13	-13.5	98	1.2	2.7	4.9
4300	2018-01-17 14:00:00	2018	1	17	14	-9.5	337	0.5	2.3	3.4
4300	2018-01-17 15:00:00	2018	1	17	15	-9.5	85	2.9	2.9	4.4
4300	2018-01-17 16:00:00	2018	1	17	16	-9.9	153	0.4	2.8	3.9
4300	2018-01-17 17:00:00	2018	1	17	17	-10.6	113	1.3	1.3	2.6
4300	2018-01-17 18:00:00	2018	1	17	18	-9.1	164	1.6	3.8	6.4
4300	2018-01-17 19:00:00	2018	1	17	19	-16.5	35	1.9	4.5	5.8
4300	2018-01-17 20:00:00	2018	1	17	20	-12.2	34	0.1	1.7	2.6
4300	2018-01-17 21:00:00	2018	1	17	21	-12.7	23	0.0	1.0	1.5
4300	2018-01-17 22:00:00	2018	1	17	22	-16.6	57	0.8	1.2	1.6
4300	2018-01-17 23:00:00	2018	1	17	23	-14.0	172	0.5	1.0	1.8
4300	2018-01-18 00:00:00	2018	1	17	24	-17.2	23	0.2	0.5	1.5
4300	2018-01-18 01:00:00	2018	1	18	1	-18.6	49	0.2	1.1	1.8
4300	2018-01-18 02:00:00	2018	1	18	2	-19.9	22	0.3	0.5	0.6
4300	2018-01-18 03:00:00	2018	1	18	3	-17.2	54	0.4	0.8	1.1
4300	2018-01-18 04:00:00	2018	1	18	4	-19.2	0	0.0	0.5	0.7
4300	2018-01-18 05:00:00	2018	1	18	5	-20.7	14	0.1	0.2	0.3
4300	2018-01-18 06:00:00	2018	1	18	6	-15.8	0	0.0	0.0	0.1
4300	2018-01-18 07:00:00	2018	1	18	7	-14.6	0	0.0	0.1	0.4
4300	2018-01-18 08:00:00	2018	1	18	8	-13.0	203	0.2	0.2	0.4
4300	2018-01-18 09:00:00	2018	1	18	9	-12.2	0	0.0	0.1	0.4
4300	2018-01-18 10:00:00	2018	1	18	10	-12.9	24	0.1	0.2	0.6
4300	2018-01-18 11:00:00	2018	1	18	11	-13.1	0	0.0	0.0	0.2
4300	2018-01-18 12:00:00	2018	1	18	12	-12.3	0	0.0	0.1	0.3
4300	2018-01-18 13:00:00	2018	1	18	13	-10.1	87	0.0	0.1	0.3
4300	2018-01-18 14:00:00	2018	1	18	14	-10.0	60	0.1	0.1	0.4
4300	2018-01-18 15:00:00	2018	1	18	15	-10.3	12	0.0	0.3	1.0
4300	2018-01-18 16:00:00	2018	1	18	16	-10.1	193	0.1	0.8	1.5
4300	2018-01-18 17:00:00	2018	1	18	17	-9.6	322	0.1	0.4	0.8
4300	2018-01-18 18:00:00	2018	1	18	18	-9.0	227	0.0	0.0	0.5
4300	2018-01-18 19:00:00	2018	1	18	19	-8.9	178	0.0	0.2	1.2
4300	2018-01-18 20:00:00	2018	1	18	20	-8.7	288	0.6	0.6	1.4
4300	2018-01-18 21:00:00	2018	1	18	21	-8.5	105	0.0	0.7	1.5
4300	2018-01-18 22:00:00	2018	1	18	22	-8.1	157	0.4	0.4	1.3
4300	2018-01-18 23:00:00	2018	1	18	23	-8.1	185	0.1	0.6	1.0
4300	2018-01-19 00:00:00	2018	1	18	24	-7.9	197	0.1	0.1	0.5
4300	2018-01-19 01:00:00	2018	1	19	1	-7.7	152	0.0	0.7	1.4
4300	2018-01-19 02:00:00	2018	1	19	2	-7.5	151	0.6	0.6	1.5
4300	2018-01-19 03:00:00	2018	1	19	3	-7.6	141	0.6	0.6	1.3
4300	2018-01-19 04:00:00	2018	1	19	4	-7.9	13	0.3	0.8	1.0
4300	2018-01-19 05:00:00	2018	1	19	5	-6.9	132	0.0	0.2	0.5
4300	2018-01-19 06:00:00	2018	1	19	6	-6.7	31	0.1	0.1	0.6
4300	2018-01-19 07:00:00	2018	1	19	7	-6.3	0	0.0	0.8	1.1
4300	2018-01-19 08:00:00	2018	1	19	8	-6.3	142	0.0	0.1	0.4
4300	2018-01-19 09:00:00	2018	1	19	9	-4.9	189	1.4	1.6	2.1
4300	2018-01-19 10:00:00	2018	1	19	10	-5.3	189	0.0	1.7	2.1
4300	2018-01-19 11:00:00	2018	1	19	11	-4.8	0	0.0	0.1	0.3
4300	2018-01-19 12:00:00	2018	1	19	12	-3.8	182	1.4	1.4	1.7
4300	2018-01-19 13:00:00	2018	1	19	13	-3.8	171	1.9	1.9	2.5
4300	2018-01-19 14:00:00	2018	1	19	14	-3.9	131	1.1	2.0	2.5
4300	2018-01-19 15:00:00	2018	1	19	15	-1.8	24	4.4	4.4	6.3
4300	2018-01-19 16:00:00	2018	1	19	16	-1.5	32	2.0	5.1	7.0
4300	2018-01-19 17:00:00	2018	1	19	17	-2.1	325	1.0	2.2	4.0
4300	2018-01-19 18:00:00	2018	1	19	18	-2.7	351	3.7	4.2	6.3
4300	2018-01-19 19:00:00	2018	1	19	19	-2.5	11	1.7	2.8	4.9
4300	2018-01-19 20:00:00	2018	1	19	20	-2.9	345	4.7	4.7	6.6
4300	2018-01-19 21:00:00	2018	1	19	21	-3.3	344	5.9	6.2	8.2
4300	2018-01-19 22:00:00	2018	1	19	22	-4.5	332	4.3	5.3	7.1
4300	2018-01-19 23:00:00	2018	1	19	23	-4.5	329	4.5	4.5	5.3
4300	2018-01-20 00:00:00	2018	1	19	24	-4.8	282	2.3	3.3	4.9
4300	2018-01-20 01:00:00	2018	1	20	1	-5.7	317	1.5	4.7	6.7
4300	2018-01-20 02:00:00	2018	1	20	2	-5.6	336	1.5	2.1	3.9
4300	2018-01-20 03:00:00	2018	1	20	3	-8.3	340	2.7	2.7	3.2
4300	2018-01-20 04:00:00	2018	1	20	4	-9.1	183	3.4	3.4	4.2
4300	2018-01-20 05:00:00	2018	1	20	5	-13.0	175	3.4	4.2	5.5
4300	2018-01-20 06:00:00	2018	1	20	6	-11.1	232	2.2	5.1	6.0
4300	2018-01-20 07:00:00	2018	1	20	7	-9.0	191	6.9	7.1	8.4
4300	2018-01-20 08:00:00	2018	1	20	8	-6.5	184	7.8	7.8	10.6
4300	2018-01-20 09:00:00	2018	1	20	9	-7.4	193	7.1	7.4	9.4
4300	2018-01-20 10:00:00	2018	1	20	10	-6.6	191	5.9	6.1	7.6
4300	2018-01-20 11:00:00	2018	1	20	11	-5.1	206	5.1	6.5	7.4
4300	2018-01-20 12:00:00	2018	1	20	12	-2.6	310	6.1	8.0	11.0
4300	2018-01-20 13:00:00	2018	1	20	13	-2.9	318	8.3	8.8	11.2
4300	2018-01-20 14:00:00	2018	1	20	14	-3.0	308	3.9	8.0	10.0
4300	2018-01-20 15:00:00	2018	1	20	15	-6.0	217	3.2	3.2	4.2
4300	2018-01-20 16:00:00	2018	1	20	16	-8.7	242	1.6	3.3	4.0
4300	2018-01-20 17:00:00	2018	1	20	17	-6.6	197	2.1	2.1	5.4
4300	2018-01-20 18:00:00	2018	1	20	18	-9.4	183	5.3	5.3	7.3
4300	2018-01-20 19:00:00	2018	1	20	19	-9.3	181	6.3	6.4	7.9
4300	2018-01-20 20:00:00	2018	1	20	20	-7.8	47	1.9	7.6	9.2
4300	2018-01-20 21:00:00	2018	1	20	21	-7.2	157	2.9	4.0	5.5
4300	2018-01-20 22:00:00	2018	1	20	22	-8.9	171	4.0	4.0	5.7
4300	2018-01-20 23:00:00	2018	1	20	23	-8.8	112	1.0	5.9	7.0
4300	2018-01-21 00:00:00	2018	1	20	24	-11.6	158	1.9	3.0	4.9
4300	2018-01-21 01:00:00	2018	1	21	1	-9.4	131	1.6	4.7	8.3
4300	2018-01-21 02:00:00	2018	1	21	2	-12.4	63	1.1	2.7	3.3
4300	2018-01-21 03:00:00	2018	1	21	3	-12.2	78	0.9	1.0	2.1
4300	2018-01-21 04:00:00	2018	1	21	4	-14.3	153	0.8	2.6	3.2
4300	2018-01-21 05:00:00	2018	1	21	5	-15.8	22	0.4	0.4	1.3
4300	2018-01-21 06:00:00	2018	1	21	6	-18.5	213	1.0	1.0	1.5
4300	2018-01-21 07:00:00	2018	1	21	7	-17.9	279	0.7	0.7	1.1
4300	2018-01-21 08:00:00	2018	1	21	8	-19.3	189	0.7	0.7	1.2
4300	2018-01-21 09:00:00	2018	1	21	9	-21.7	198	0.3	0.7	1.1
4300	2018-01-21 10:00:00	2018	1	21	10	-23.0	14	0.0	0.4	0.8
4300	2018-01-21 11:00:00	2018	1	21	11	-22.2	192	2.5	2.5	4.1
4300	2018-01-21 12:00:00	2018	1	21	12	-20.2	208	0.6	3.1	4.4
4300	2018-01-21 13:00:00	2018	1	21	13	-14.4	134	0.3	1.7	3.1
4300	2018-01-21 14:00:00	2018	1	21	14	-14.6	61	1.9	2.2	3.6
4300	2018-01-21 15:00:00	2018	1	21	15	-9.6	74	2.4	4.7	5.7
4300	2018-01-21 16:00:00	2018	1	21	16	-9.6	71	3.8	3.8	5.1
4300	2018-01-21 17:00:00	2018	1	21	17	-9.8	67	3.8	3.8	5.9
4300	2018-01-21 18:00:00	2018	1	21	18	-11.3	95	4.0	5.5	6.5
4300	2018-01-21 19:00:00	2018	1	21	19	-11.8	102	3.1	4.5	5.2
4300	2018-01-21 20:00:00	2018	1	21	20	-12.1	236	1.4	3.2	3.8
4300	2018-01-21 21:00:00	2018	1	21	21	-13.3	171	0.2	0.7	1.5
4300	2018-01-21 22:00:00	2018	1	21	22	-11.3	102	0.9	2.0	2.6
4300	2018-01-21 23:00:00	2018	1	21	23	-11.4	204	0.0	0.7	1.1
4300	2018-01-22 00:00:00	2018	1	21	24	-10.0	179	2.0	2.0	2.6
4300	2018-01-22 01:00:00	2018	1	22	1	-9.0	231	1.8	2.1	2.7
4300	2018-01-22 02:00:00	2018	1	22	2	-7.7	186	0.4	1.7	3.5
4300	2018-01-22 03:00:00	2018	1	22	3	-2.4	48	7.8	8.0	10.6
4300	2018-01-22 04:00:00	2018	1	22	4	-2.9	40	7.5	8.3	10.2
4300	2018-01-22 05:00:00	2018	1	22	5	-3.3	48	8.2	8.2	10.6
4300	2018-01-22 06:00:00	2018	1	22	6	-3.7	47	7.8	8.6	10.9
4300	2018-01-22 07:00:00	2018	1	22	7	-3.5	59	5.1	7.4	9.7
4300	2018-01-22 08:00:00	2018	1	22	8	-4.6	54	3.4	4.7	6.4
4300	2018-01-22 09:00:00	2018	1	22	9	-5.2	103	1.2	3.8	5.3
4300	2018-01-22 10:00:00	2018	1	22	10	-3.8	88	2.8	5.4	6.6
4300	2018-01-22 11:00:00	2018	1	22	11	-3.8	81	2.4	5.4	7.2
4300	2018-01-22 12:00:00	2018	1	22	12	-4.3	319	0.1	3.6	5.1
4300	2018-01-22 13:00:00	2018	1	22	13	-3.5	93	4.0	4.0	4.8
4300	2018-01-22 14:00:00	2018	1	22	14	-3.9	73	4.5	4.5	6.1
4300	2018-01-22 15:00:00	2018	1	22	15	-3.5	93	4.5	4.9	7.0
4300	2018-01-22 16:00:00	2018	1	22	16	-3.3	84	4.2	6.5	8.5
4300	2018-01-22 17:00:00	2018	1	22	17	-3.0	74	3.3	3.3	6.3
4300	2018-01-22 18:00:00	2018	1	22	18	-3.4	91	4.5	5.0	8.1
4300	2018-01-22 19:00:00	2018	1	22	19	-2.2	85	4.9	8.4	11.8
4300	2018-01-22 20:00:00	2018	1	22	20	-2.0	83	7.8	8.9	11.9
4300	2018-01-22 21:00:00	2018	1	22	21	-1.8	82	8.8	9.2	15.1
4300	2018-01-22 22:00:00	2018	1	22	22	-1.9	75	9.5	10.8	14.0
4300	2018-01-22 23:00:00	2018	1	22	23	-1.7	77	13.7	13.7	17.6
4300	2018-01-23 00:00:00	2018	1	22	24	-1.6	68	11.2	13.8	17.8
4300	2018-01-23 01:00:00	2018	1	23	1	-1.0	71	10.8	11.7	14.9
4300	2018-01-23 02:00:00	2018	1	23	2	-0.9	70	7.9	9.4	13.5
4300	2018-01-23 03:00:00	2018	1	23	3	-0.8	60	10.6	10.6	14.2
4300	2018-01-23 04:00:00	2018	1	23	4	-0.2	63	9.8	10.1	13.6
4300	2018-01-23 05:00:00	2018	1	23	5	0.4	66	10.7	10.7	14.1
4300	2018-01-23 06:00:00	2018	1	23	6	0.5	66	8.7	10.1	13.6
4300	2018-01-23 07:00:00	2018	1	23	7	0.4	62	9.7	9.7	12.6
4300	2018-01-23 08:00:00	2018	1	23	8	0.6	67	11.5	12.2	15.8
4300	2018-01-23 09:00:00	2018	1	23	9	0.6	63	10.1	11.6	16.1
4300	2018-01-23 10:00:00	2018	1	23	10	0.8	60	10.3	10.8	15.4
4300	2018-01-23 11:00:00	2018	1	23	11	1.0	58	12.0	12.0	16.1
4300	2018-01-23 12:00:00	2018	1	23	12	1.1	58	12.3	12.3	16.0
4300	2018-01-23 13:00:00	2018	1	23	13	0.8	49	14.6	14.6	17.9
4300	2018-01-23 14:00:00	2018	1	23	14	0.0	45	14.5	15.6	19.7
4300	2018-01-23 15:00:00	2018	1	23	15	0.1	44	15.7	15.7	21.2
4300	2018-01-23 16:00:00	2018	1	23	16	0.0	45	15.5	15.9	22.3
4300	2018-01-23 17:00:00	2018	1	23	17	0.0	45	15.8	15.8	20.4
4300	2018-01-23 18:00:00	2018	1	23	18	-0.3	45	16.4	17.1	24.6
4300	2018-01-23 19:00:00	2018	1	23	19	-0.4	39	13.9	17.1	21.6
4300	2018-01-23 20:00:00	2018	1	23	20	-0.7	40	13.7	14.5	19.2
4300	2018-01-23 21:00:00	2018	1	23	21	-0.6	38	13.8	14.7	19.7
4300	2018-01-23 22:00:00	2018	1	23	22	-1.0	44	13.9	15.2	21.2
4300	2018-01-23 23:00:00	2018	1	23	23	-1.0	37	13.8	15.3	20.0
4300	2018-01-24 00:00:00	2018	1	23	24	-0.7	31	13.8	14.8	19.0
4300	2018-01-24 01:00:00	2018	1	24	1	-1.1	29	13.4	14.2	18.9
4300	2018-01-24 02:00:00	2018	1	24	2	-0.9	31	13.7	14.3	18.8
4300	2018-01-24 03:00:00	2018	1	24	3	-1.4	33	14.2	14.5	20.7
4300	2018-01-24 04:00:00	2018	1	24	4	-1.6	24	12.9	14.7	19.7
4300	2018-01-24 05:00:00	2018	1	24	5	-1.8	14	12.0	12.0	17.3
4300	2018-01-24 06:00:00	2018	1	24	6	-1.8	6	11.9	11.9	17.9
4300	2018-01-24 07:00:00	2018	1	24	7	-1.6	5	10.1	11.8	15.4
4300	2018-01-24 08:00:00	2018	1	24	8	-1.3	2	11.0	11.7	15.1
4300	2018-01-24 09:00:00	2018	1	24	9	-1.4	9	12.4	12.7	16.4
4300	2018-01-24 10:00:00	2018	1	24	10	-1.4	5	11.8	12.2	16.9
4300	2018-01-24 11:00:00	2018	1	24	11	-1.5	11	10.7	12.0	16.5
4300	2018-01-24 12:00:00	2018	1	24	12	-1.2	9	11.6	13.4	17.7
4300	2018-01-24 13:00:00	2018	1	24	13	-1.2	3	12.7	13.0	17.4
4300	2018-01-24 14:00:00	2018	1	24	14	-1.3	10	14.1	14.1	18.1
4300	2018-01-24 15:00:00	2018	1	24	15	-1.4	11	13.8	13.8	17.7
4300	2018-01-24 16:00:00	2018	1	24	16	-1.4	10	13.9	14.4	18.0
4300	2018-01-24 17:00:00	2018	1	24	17	-1.7	7	10.8	12.8	17.2
4300	2018-01-24 18:00:00	2018	1	24	18	-1.7	9	12.2	12.2	16.0
4300	2018-01-24 19:00:00	2018	1	24	19	-1.8	7	10.6	13.7	17.4
4300	2018-01-24 20:00:00	2018	1	24	20	-1.8	12	11.2	13.2	17.2
4300	2018-01-24 21:00:00	2018	1	24	21	-2.0	12	11.2	12.4	16.0
4300	2018-01-24 22:00:00	2018	1	24	22	-2.2	12	11.5	13.0	17.5
4300	2018-01-24 23:00:00	2018	1	24	23	-2.0	11	10.1	12.7	16.1
4300	2018-01-25 00:00:00	2018	1	24	24	-2.1	359	6.9	9.7	14.2
4300	2018-01-25 01:00:00	2018	1	25	1	-2.2	355	3.3	7.7	10.7
4300	2018-01-25 02:00:00	2018	1	25	2	-2.5	355	9.1	9.1	11.5
4300	2018-01-25 03:00:00	2018	1	25	3	-2.7	341	9.4	9.4	11.8
4300	2018-01-25 04:00:00	2018	1	25	4	-3.3	353	10.0	11.2	13.9
4300	2018-01-25 05:00:00	2018	1	25	5	-3.4	352	8.8	11.1	14.5
4300	2018-01-25 06:00:00	2018	1	25	6	-3.8	348	10.4	10.4	12.5
4300	2018-01-25 07:00:00	2018	1	25	7	-4.3	344	7.6	9.2	11.9
4300	2018-01-25 08:00:00	2018	1	25	8	-5.0	346	7.0	7.9	9.7
4300	2018-01-25 09:00:00	2018	1	25	9	-7.4	344	4.2	6.3	7.4
4300	2018-01-25 10:00:00	2018	1	25	10	-5.7	329	6.4	6.6	8.1
4300	2018-01-25 11:00:00	2018	1	25	11	-5.7	310	4.3	6.3	8.3
4300	2018-01-25 12:00:00	2018	1	25	12	-5.8	310	4.0	6.3	8.0
4300	2018-01-25 13:00:00	2018	1	25	13	-6.2	290	3.4	4.0	5.0
4300	2018-01-25 14:00:00	2018	1	25	14	-6.5	283	2.6	2.8	4.2
4300	2018-01-25 15:00:00	2018	1	25	15	-6.7	335	4.0	4.5	6.0
4300	2018-01-25 16:00:00	2018	1	25	16	-6.9	1	3.5	4.0	5.5
4300	2018-01-25 17:00:00	2018	1	25	17	-7.2	334	1.6	3.7	4.8
4300	2018-01-25 18:00:00	2018	1	25	18	-7.2	315	1.1	2.4	3.5
4300	2018-01-25 19:00:00	2018	1	25	19	-7.4	46	1.2	1.2	1.9
4300	2018-01-25 20:00:00	2018	1	25	20	-7.2	7	0.5	1.0	2.7
4300	2018-01-25 21:00:00	2018	1	25	21	-7.4	199	0.0	0.4	1.2
4300	2018-01-25 22:00:00	2018	1	25	22	-7.9	173	1.3	2.3	2.7
4300	2018-01-25 23:00:00	2018	1	25	23	-8.2	346	0.5	0.7	2.5
4300	2018-01-26 00:00:00	2018	1	25	24	-8.1	0	0.0	0.7	2.1
4300	2018-01-26 01:00:00	2018	1	26	1	-8.1	42	1.0	1.0	1.7
4300	2018-01-26 02:00:00	2018	1	26	2	-8.6	91	2.6	2.6	3.7
4300	2018-01-26 03:00:00	2018	1	26	3	-11.1	178	1.0	3.1	4.0
4300	2018-01-26 04:00:00	2018	1	26	4	-10.6	93	2.7	2.7	4.0
4300	2018-01-26 05:00:00	2018	1	26	5	-13.2	165	3.6	3.6	4.5
4300	2018-01-26 06:00:00	2018	1	26	6	-11.2	155	2.2	2.7	4.1
4300	2018-01-26 07:00:00	2018	1	26	7	-10.1	107	1.4	1.4	2.7
4300	2018-01-26 08:00:00	2018	1	26	8	-10.7	93	1.5	2.3	3.0
4300	2018-01-26 09:00:00	2018	1	26	9	-11.6	154	2.4	3.4	4.0
4300	2018-01-26 10:00:00	2018	1	26	10	-12.2	190	2.1	2.6	3.1
4300	2018-01-26 11:00:00	2018	1	26	11	-12.9	249	2.1	2.1	2.8
4300	2018-01-26 12:00:00	2018	1	26	12	-12.2	194	1.1	1.8	2.3
4300	2018-01-26 13:00:00	2018	1	26	13	-11.1	327	0.3	1.2	2.2
4300	2018-01-26 14:00:00	2018	1	26	14	-9.4	194	0.6	1.1	1.6
4300	2018-01-26 15:00:00	2018	1	26	15	-1.4	91	7.9	7.9	9.9
4300	2018-01-26 16:00:00	2018	1	26	16	-0.8	86	9.8	9.8	14.0
4300	2018-01-26 17:00:00	2018	1	26	17	0.7	98	7.4	9.8	12.9
4300	2018-01-26 18:00:00	2018	1	26	18	1.5	87	6.3	6.8	8.7
4300	2018-01-26 19:00:00	2018	1	26	19	2.8	27	2.7	6.5	9.0
4300	2018-01-26 20:00:00	2018	1	26	20	2.2	131	12.0	12.0	18.6
4300	2018-01-26 21:00:00	2018	1	26	21	2.3	104	16.0	17.3	24.1
4300	2018-01-26 22:00:00	2018	1	26	22	2.1	97	18.1	19.5	26.1
4300	2018-01-26 23:00:00	2018	1	26	23	2.8	106	14.7	16.6	23.5
4300	2018-01-27 00:00:00	2018	1	26	24	3.1	122	10.1	14.3	18.4
4300	2018-01-27 01:00:00	2018	1	27	1	3.6	120	8.4	11.0	14.4
4300	2018-01-27 02:00:00	2018	1	27	2	3.0	149	4.2	7.7	10.6
4300	2018-01-27 03:00:00	2018	1	27	3	2.4	187	4.9	5.5	6.5
4300	2018-01-27 04:00:00	2018	1	27	4	2.0	165	1.7	4.1	4.7
4300	2018-01-27 05:00:00	2018	1	27	5	1.5	173	3.6	4.2	5.6
4300	2018-01-27 06:00:00	2018	1	27	6	1.7	147	2.0	4.2	5.3
4300	2018-01-27 07:00:00	2018	1	27	7	0.2	91	2.0	3.0	3.3
4300	2018-01-27 08:00:00	2018	1	27	8	-0.1	198	0.5	3.4	3.7
4300	2018-01-27 09:00:00	2018	1	27	9	0.1	59	1.8	1.8	2.5
4300	2018-01-27 10:00:00	2018	1	27	10	-0.1	100	0.7	2.7	3.6
4300	2018-01-27 11:00:00	2018	1	27	11	-1.1	103	2.6	3.3	4.2
4300	2018-01-27 12:00:00	2018	1	27	12	-3.0	165	2.2	2.2	3.5
4300	2018-01-27 13:00:00	2018	1	27	13	-2.8	183	3.8	3.8	4.5
