STOD	TIMI	T	D	F	FX	FG
4300	2015-01-18 03:00:00	-6,8	335	5,7	6,8	7,8
4300	2015-01-18 04:00:00	-6,8	297	2,3	3,6	5,9
4300	2015-01-18 05:00:00	-7,8	287	1,4	2,1	3,4
4300	2015-01-18 06:00:00	-8,1	197	1,5	3,6	4
4300	2015-01-18 07:00:00	-7,9	152	2,7	3,7	4,1
4300	2015-01-18 08:00:00	-8,4	160	1	2,3	2,9
4300	2015-01-18 09:00:00	-7,9	152	1,6	1,6	2
4300	2015-01-18 10:00:00	-8	185	4,2	4,2	5,2
4300	2015-01-18 11:00:00	-7,3	214	5,5	5,5	6,5
4300	2015-01-18 12:00:00	-8,1	183	2,1	5	6,5
4300	2015-01-18 13:00:00	-7,8	147	2,1	2,1	2,7
4300	2015-01-18 14:00:00	-15,3	168	4,9	4,9	6,8
4300	2015-01-18 15:00:00	-17,5	182	3,3	5,5	6
4300	2015-01-18 16:00:00	-18,4	168	3,6	3,6	4,6
4300	2015-01-18 17:00:00	-16,7	125	0,9	3,1	4,1
4300	2015-01-18 18:00:00	-16,3	81	2,2	2,8	3,4
4300	2015-01-18 19:00:00	-14,6	131	2,7	2,8	3,7
4300	2015-01-18 20:00:00	-14,2	94	2,1	3,6	4,8
4300	2015-01-18 21:00:00	-16,7	206	1,3	3	3,6
4300	2015-01-18 22:00:00	-16,6	186	2	2,5	3,1
4300	2015-01-18 23:00:00	-16,1	10	1,2	1,6	3,2
4300	2015-01-19 00:00:00	-11	89	2,1	2,4	3,7
4300	2015-01-19 01:00:00	-12,9	65	2,4	2,7	3,9
4300	2015-01-19 02:00:00	-8,4	70	7,1	7,8	9,5
4300	2015-01-19 03:00:00	-8,3	50	0,4	6,7	7,4
4300	2015-01-19 04:00:00	-5,9	72	5,4	6,7	8,9
4300	2015-01-19 05:00:00	-3,1	116	8,7	8,7	11,5
4300	2015-01-19 06:00:00	-2,9	125	3,2	8,4	10,8
4300	2015-01-19 07:00:00	-2,5	133	8,4	11,2	14,8
4300	2015-01-19 08:00:00	-2,9	114	8,1	10,2	13
4300	2015-01-19 09:00:00	-2,7	118	7,7	8,8	12,1
4300	2015-01-19 10:00:00	-2,5	113	7,8	9,3	12,2
4300	2015-01-19 11:00:00	-2,1	116	6,7	7,3	11,8
4300	2015-01-19 12:00:00	-2,3	121	9,2	9,2	12,1
4300	2015-01-19 13:00:00	-1,9	82	6,6	8,7	12,5
4300	2015-01-19 14:00:00	-1,1	123	5,9	5,9	11,4
4300	2015-01-19 15:00:00	-0,9	123	9,4	9,6	15,4
4300	2015-01-19 16:00:00	-0,6	111	13,8	13,8	18
4300	2015-01-19 17:00:00	-0,7	111	14,8	14,8	19,1
4300	2015-01-19 18:00:00	-0,7	64	4,4	14,4	19,2
4300	2015-01-19 19:00:00	-1	127	4,5	8,8	15,6
4300	2015-01-19 20:00:00	-1,8	102	18,3	18,6	25,5
4300	2015-01-19 21:00:00	-1,9	107	19,3	19,3	24,9
4300	2015-01-19 22:00:00	-1,4	108	18,4	22,4	28,2
4300	2015-01-19 23:00:00	-0,7	107	14,1	18,3	23,6
4300	2015-01-20 00:00:00	-0,4	98	12,8	13,6	18,1
4300	2015-01-20 01:00:00	0	115	14,2	18,2	22,6
4300	2015-01-20 02:00:00	1,1	105	16,2	17,3	21,3
4300	2015-01-20 03:00:00	1,7	109	11,4	15,1	19
4300	2015-01-20 04:00:00	1,8	110	7,9	12,4	16
4300	2015-01-20 05:00:00	1,5	107	10,9	11,9	14,2
4300	2015-01-20 06:00:00	1,6	111	12,7	14,3	19,2
4300	2015-01-20 07:00:00	1,5	110	13,2	13,4	17,2
4300	2015-01-20 08:00:00	2,1	109	10	14,3	17,3
4300	2015-01-20 09:00:00	2,4	108	9,7	11,6	14,3
4300	2015-01-20 10:00:00	2	108	8,5	10,1	12,7
4300	2015-01-20 11:00:00	1,3	102	5,4	7,3	11,4
4300	2015-01-20 12:00:00	1,5	88	3,4	4,6	6,5
4300	2015-01-20 13:00:00	1,3	106	4,2	4,4	6,4
4300	2015-01-20 14:00:00	1,7	97	1,3	4,5	5,7
4300	2015-01-20 15:00:00	1,1	170	3	3	7,9
4300	2015-01-20 16:00:00	-1	101	2,9	6,4	8
4300	2015-01-20 17:00:00	-0,6	259	0,9	3,2	4,1
4300	2015-01-20 18:00:00	0,3	179	0,7	2,1	2,9
4300	2015-01-20 19:00:00	0	176	7,6	7,6	9,1
4300	2015-01-20 20:00:00	-2,6	190	4,5	7,6	9,2
4300	2015-01-20 21:00:00	-2	172	7,1	7,1	8,5
4300	2015-01-20 22:00:00	-2,5	172	9,3	9,3	10,5
4300	2015-01-20 23:00:00	-2,6	175	9,7	9,7	11,9
4300	2015-01-21 00:00:00	-3,2	174	7,8	9,1	10,7
4300	2015-01-21 01:00:00	-3,3	181	6,8	10,3	11,6
4300	2015-01-21 02:00:00	-4,4	178	3,4	7,4	8,5
4300	2015-01-21 03:00:00	-4,2	158	1,8	4,2	5,8
4300	2015-01-21 04:00:00	-3,7	170	3,4	3,5	5,2
4300	2015-01-21 05:00:00	-8	83	1,6	2,9	4,7
4300	2015-01-21 06:00:00	-7,6	323	0,5	3	3,9
4300	2015-01-21 07:00:00	-6	83	1,9	2,2	3,4
4300	2015-01-21 08:00:00	-1,8	175	2,9	7,4	9,2
4300	2015-01-21 09:00:00	-3,7	189	6,4	7,8	9,2
4300	2015-01-21 10:00:00	-3,7	183	8,8	8,8	10,4
4300	2015-01-21 11:00:00	-4,2	185	6	8,9	10,4
4300	2015-01-21 12:00:00	-2,3	177	10,7	11,4	12,9
4300	2015-01-21 13:00:00	-2,2	170	9,8	10	11
4300	2015-01-21 14:00:00	-2,4	177	12,2	12,2	14,3
4300	2015-01-21 15:00:00	-2,5	170	11,7	12	13,5
4300	2015-01-21 16:00:00	-2,3	173	11,2	11,9	13,4
4300	2015-01-21 17:00:00	-2,1	174	8,4	11,3	12,6
4300	2015-01-21 18:00:00	-2	170	10,8	10,8	12,1
4300	2015-01-21 19:00:00	-1,5	173	11,6	11,6	14,7
4300	2015-01-21 20:00:00	-2,4	156	4,5	11	13,7
4300	2015-01-21 21:00:00	-3	189	4,8	8,5	10,2
4300	2015-01-21 22:00:00	-5,1	80	2,6	4,7	5,9
4300	2015-01-21 23:00:00	-3,4	93	3,2	3,2	3,8
4300	2015-01-22 00:00:00	-0,6	169	5	5	7,8
4300	2015-01-22 01:00:00	0,7	163	7,6	7,6	8,8
4300	2015-01-22 02:00:00	1,1	169	6,4	7,9	9,6
4300	2015-01-22 03:00:00	1,8	177	7,9	8,8	11,2
4300	2015-01-22 04:00:00	1,2	155	4,8	12,2	15,4
4300	2015-01-22 05:00:00	2	162	6,5	7,8	9,9
4300	2015-01-22 06:00:00	1,5	181	8,6	8,6	9,7
4300	2015-01-22 07:00:00	1,4	176	9	10,8	12,7
4300	2015-01-22 08:00:00	1,6	186	7,3	8,5	9,8
4300	2015-01-22 09:00:00	2,5	172	8,1	9,6	12,4
4300	2015-01-22 10:00:00	2,5	192	6,5	8,3	10,1
4300	2015-01-22 11:00:00	1,1	173	8	8	9,2
4300	2015-01-22 12:00:00	0,4	174	7,7	8,4	9,6
4300	2015-01-22 13:00:00	0	172	8,9	8,9	11,7
4300	2015-01-22 14:00:00	0,4	178	9,8	9,8	11,2
4300	2015-01-22 15:00:00	0	192	11,1	11,1	12,9
4300	2015-01-22 16:00:00	-0,2	183	4,7	10,8	12,1
4300	2015-01-22 17:00:00	0,9	91	1,1	3	3,9
4300	2015-01-22 18:00:00	0,3	128	2,4	2,4	4,1
4300	2015-01-22 19:00:00	-0,2	125	2	3,4	5,6
4300	2015-01-22 20:00:00	0,5	179	12,3	12,3	15,2
4300	2015-01-22 21:00:00	-0,8	162	7,8	11,5	13,7
4300	2015-01-22 22:00:00	-0,3	193	11,5	12,2	15,4
4300	2015-01-22 23:00:00	-1	185	9,5	13,1	16,2
4300	2015-01-23 00:00:00	-1,9	186	8,3	9	10,9
4300	2015-01-23 01:00:00	-2,3	159	3,8	7,1	9,3
4300	2015-01-23 02:00:00	-1,6	195	4	6,7	8,2
4300	2015-01-23 03:00:00	-0,5	181	8,5	9,2	12,7
4300	2015-01-23 04:00:00	-1,2	192	6,1	10,6	12,6
4300	2015-01-23 05:00:00	-1,3	151	1,6	3,7	5,2
4300	2015-01-23 06:00:00	-0,9	178	7,3	7,8	8,8
4300	2015-01-23 07:00:00	-0,9	173	7,7	7,7	9
4300	2015-01-23 08:00:00	-1,3	172	9,1	9,1	10,6
4300	2015-01-23 09:00:00	-1,5	181	9,2	11,1	12,7
4300	2015-01-23 10:00:00	-1,6	177	9,6	9,6	11,1
4300	2015-01-23 11:00:00	-1,5	172	9,4	9,4	11,7
4300	2015-01-23 12:00:00	-1,5	197	6,3	9,2	11,1
4300	2015-01-23 13:00:00	-2,4	175	8,8	8,8	11,1
4300	2015-01-23 14:00:00	-3,6	175	9,9	10,9	12,8
4300	2015-01-23 15:00:00	-4,1	173	8,6	11,9	14,1
4300	2015-01-23 16:00:00	-3,7	181	8,8	9,4	11,3
4300	2015-01-23 17:00:00	-2,4	204	8,2	9,9	12,6
4300	2015-01-23 18:00:00	-2,2	242	8,4	8,4	10,8
4300	2015-01-23 19:00:00	-2,6	211	8	10	13,3
4300	2015-01-23 20:00:00	-4,1	215	8,6	10,5	12,3
4300	2015-01-23 21:00:00	-5,7	222	6,2	9,1	10,8
4300	2015-01-23 22:00:00	-7	203	7,3	10,5	12,5
4300	2015-01-23 23:00:00	-7,8	192	6,8	9,7	11,2
4300	2015-01-24 00:00:00	-8	175	6,4	9,8	10,9
4300	2015-01-24 01:00:00	-8,9	184	9,1	9,1	11,3
4300	2015-01-24 02:00:00	-9,2	182	7,8	9,1	11,5
4300	2015-01-24 03:00:00	-7,9	184	9,7	10,4	11,8
4300	2015-01-24 04:00:00	-7,2	170	6,4	8,7	9,8
4300	2015-01-24 05:00:00	-7,1	179	6,4	7,2	8,7
4300	2015-01-24 06:00:00	-8,1	186	5	7,9	9,2
4300	2015-01-24 07:00:00	-8,2	345	0,6	5,3	5,8
4300	2015-01-24 08:00:00	-11,4	226	1,5	2,4	3,1
4300	2015-01-24 09:00:00	-10,2	174	2,1	2,1	3
4300	2015-01-24 10:00:00	-10,7	182	3,5	3,5	4,9
4300	2015-01-24 11:00:00	-9,3	95	2,6	2,6	3,7
4300	2015-01-24 12:00:00	-10,4	90	0,8	3,5	4,1
4300	2015-01-24 13:00:00	-9,9	219	0,7	1,7	3,8
4300	2015-01-24 14:00:00	-6,6	126	2,1	2,6	3,3
4300	2015-01-24 15:00:00	-7,2	142	2,8	2,8	6,5
4300	2015-01-24 16:00:00	-4,6	173	8,4	8,7	9,9
4300	2015-01-24 17:00:00	-4,1	170	7,6	9,7	11,6
4300	2015-01-24 18:00:00	-4	166	4,7	11,1	13,1
4300	2015-01-24 19:00:00	-3,7	86	4,7	4,8	5,9
4300	2015-01-24 20:00:00	-2,9	95	7,8	7,8	9,4
4300	2015-01-24 21:00:00	-2,1	122	6,3	6,8	10,7
4300	2015-01-24 22:00:00	-3,1	115	11,1	11,1	15
4300	2015-01-24 23:00:00	-2,3	102	10,8	10,8	16,1
4300	2015-01-25 00:00:00	0,2	118	11,1	11,7	17,1
4300	2015-01-25 01:00:00	3,5	141	10,2	11,9	16,3
4300	2015-01-25 02:00:00	4,7	150	5,6	10,4	13,2
4300	2015-01-25 03:00:00	4,1	173	11	12,5	15,2
4300	2015-01-25 04:00:00	3,8	186	8,7	9,8	12,8
4300	2015-01-25 05:00:00	3	171	10,4	10,4	11,7
4300	2015-01-25 06:00:00	2,7	180	10,4	10,4	12,2
4300	2015-01-25 07:00:00	2,3	193	10,6	11,1	12,7
4300	2015-01-25 08:00:00	1,8	195	8,8	11,1	12,5
4300	2015-01-25 09:00:00	1,5	185	10,1	10,8	13,6
4300	2015-01-25 10:00:00	1,9	187	10,8	10,8	13,5
4300	2015-01-25 11:00:00	0,9	165	7,1	13,4	15,8
4300	2015-01-25 12:00:00	0,5	176	7,5	8,4	12,3
4300	2015-01-25 13:00:00	0,4	201	12,7	14,5	18
4300	2015-01-25 14:00:00	0	199	11,2	11,5	13,4
4300	2015-01-25 15:00:00	-0,5	189	13,9	13,9	16,2
4300	2015-01-25 16:00:00	-0,6	204	16,6	17	20,9
4300	2015-01-25 17:00:00	-0,3	218	19,1	19,1	23
4300	2015-01-25 18:00:00	-0,9	218	16,8	18,6	23,1
4300	2015-01-25 19:00:00	-1,9	183	7,8	11,4	15,1
4300	2015-01-25 20:00:00	-0,9	200	10,9	10,9	14,8
4300	2015-01-25 21:00:00	-1	226	19,6	19,6	33,6
4300	2015-01-25 22:00:00	-1,9	239	14,5	21,2	35,8
4300	2015-01-25 23:00:00	-1,4	250	13,6	15,6	21,9
4300	2015-01-26 00:00:00	-1,2	255	10,5	12,9	16,7
4300	2015-01-26 01:00:00	-3,3	291	5,8	11,9	14,6
4300	2015-01-26 02:00:00	-4	310	7,3	7,5	9,3
4300	2015-01-26 03:00:00	-4,6	323	7,3	8	10,2
4300	2015-01-26 04:00:00	-5	322	7,4	7,8	9,5
4300	2015-01-26 05:00:00	-5,2	326	5,9	7,2	8,8
4300	2015-01-26 06:00:00	-5,2	320	6	6,5	7,9
4300	2015-01-26 07:00:00	-5,3	321	3,3	5,7	6,8
4300	2015-01-26 08:00:00	-5,3	212	2,1	2,9	3,6
4300	2015-01-26 09:00:00	-5,3	188	3,5	3,5	4,2
4300	2015-01-26 10:00:00	-5,6	200	4,3	4,6	5,3
4300	2015-01-26 11:00:00	-7,8	199	1,6	4,6	5,9
4300	2015-01-26 12:00:00	-3	192	2,5	8,7	13,7
4300	2015-01-26 13:00:00	-5	177	5,5	5,5	8
4300	2015-01-26 14:00:00	-4	190	10,2	10,8	15
4300	2015-01-26 15:00:00	-3,4	207	12	12	13,4
4300	2015-01-26 16:00:00	-2,7	215	13	13	15,1
4300	2015-01-26 17:00:00	-2,9	183	9,4	13,8	16,2
4300	2015-01-26 18:00:00	-2,5	189	9,3	12,4	14
4300	2015-01-26 19:00:00	-1,7	185	11,3	11,3	13,8
4300	2015-01-26 20:00:00	-0,9	156	5,4	10,5	13,4
4300	2015-01-26 21:00:00	0,1	160	4,7	6,7	8,2
4300	2015-01-26 22:00:00	0,1	73	3,9	3,9	5,2
4300	2015-01-26 23:00:00	1,9	189	6,4	8,7	13,6
4300	2015-01-27 00:00:00	3,1	166	10,2	10,3	13,5
4300	2015-01-27 01:00:00	2,6	195	12,1	12,1	15
4300	2015-01-27 02:00:00	3,1	183	11,1	14,5	16,7
4300	2015-01-27 03:00:00	3,1	203	11,9	11,9	13,8
4300	2015-01-27 04:00:00	4,6	218	14,4	14,4	16,4
4300	2015-01-27 05:00:00	3,2	239	10,6	16,4	19,5
4300	2015-01-27 06:00:00	3,1	267	3,7	8,9	11,5
4300	2015-01-27 07:00:00	2,5	208	7,8	7,8	12,7
4300	2015-01-27 08:00:00	2,5	211	11,3	11,9	16,2
4300	2015-01-27 09:00:00	1,8	198	7,6	8,9	17,4
4300	2015-01-27 10:00:00	-0,3	211	11,8	12,9	14,2
4300	2015-01-27 11:00:00	-1,8	192	9,1	10,1	12
4300	2015-01-27 12:00:00	-0,9	195	7,5	9,3	11,1
4300	2015-01-27 13:00:00	0,3	185	8,8	8,8	12,2
4300	2015-01-27 14:00:00	0,8	227	3	11,3	14,6
4300	2015-01-27 15:00:00	1,3	141	0,9	3,9	6,3
4300	2015-01-27 16:00:00	0,7	96	2,3	6,8	8,7
4300	2015-01-27 17:00:00	-0,9	78	4,7	4,7	7,4
4300	2015-01-27 18:00:00	0	182	8,6	8,6	10,4
4300	2015-01-27 19:00:00	-0,5	184	9,7	9,8	11,6
4300	2015-01-27 20:00:00	-1,8	178	9,9	12,7	15,4
4300	2015-01-27 21:00:00	-3	177	8,7	9,7	11,2
4300	2015-01-27 22:00:00	-4	172	8,1	10,1	12,1
4300	2015-01-27 23:00:00	-4,4	187	9,3	9,9	13,8
4300	2015-01-28 00:00:00	-3,3	166	7	9,6	11,5
4300	2015-01-28 01:00:00	-3,5	180	8,5	9	10,8
4300	2015-01-28 02:00:00	-3,2	185	8,3	9	10,3
4300	2015-01-28 03:00:00	-3,2	182	5,4	7,7	9,8
4300	2015-01-28 04:00:00	-3,2	191	5,7	5,7	7,2
4300	2015-01-28 05:00:00	-3,5	188	4,6	6,7	7,9
4300	2015-01-28 06:00:00	-3,8	199	4,7	6	6,9
4300	2015-01-28 07:00:00	-3,1	222	3,3	4,5	5,7
4300	2015-01-28 08:00:00	-4,6	260	1,6	2,3	2,9
4300	2015-01-28 09:00:00	-3,2	237	2,9	2,9	4,2
4300	2015-01-28 10:00:00	-2,4	270	7,1	7,1	9,2
4300	2015-01-28 11:00:00	-2,9	266	6	7,3	9
4300	2015-01-28 12:00:00	-2,3	257	10	10	13,7
4300	2015-01-28 13:00:00	-2,2	260	11	12,3	15,2
4300	2015-01-28 14:00:00	-2,2	276	10	12,3	15,8
4300	2015-01-28 15:00:00	-1,9	303	6,9	9,6	12,1
4300	2015-01-28 16:00:00	-2,7	6	2,3	6,1	7,6
4300	2015-01-28 17:00:00	-3,7	67	4,8	4,8	5,9
4300	2015-01-28 18:00:00	-4,1	85	7,6	7,6	10,2
4300	2015-01-28 19:00:00	-4,9	97	5,8	9,9	12
4300	2015-01-28 20:00:00	-4,8	78	2,4	6,2	8,8
4300	2015-01-28 21:00:00	-3,6	306	3,1	4,4	6,7
4300	2015-01-28 22:00:00	-3,8	3	4,9	4,9	5,7
4300	2015-01-28 23:00:00	-3,9	315	3,4	5,6	6,8
4300	2015-01-29 00:00:00	-2,3	284	2	4,7	5,4
4300	2015-01-29 01:00:00	-0,9	21	9,1	10,7	13,4
4300	2015-01-29 02:00:00	-1	29	15,9	16,5	21,7
4300	2015-01-29 03:00:00	-1,4	31	18,3	18,3	23
4300	2015-01-29 04:00:00	-1,9	25	16,6	17,9	23,6
4300	2015-01-29 05:00:00	-2,4	32	17,4	17,5	22,8
4300	2015-01-29 06:00:00	-2,8	22	14,3	16,8	19,6
4300	2015-01-29 07:00:00	-3	21	15,4	15,8	20,1
4300	2015-01-29 08:00:00	-3	17	11,6	14,2	16,8
4300	2015-01-29 09:00:00	-3,2	15	14,9	15	18,7
4300	2015-01-29 10:00:00	-2,9	11	12,4	14,3	17,9
4300	2015-01-29 11:00:00	-3	4	13,9	14,2	18,7
4300	2015-01-29 12:00:00	-2,6	9	15,2	15,2	18,6
4300	2015-01-29 13:00:00	-2,5	12	17,4	17,4	21,4
4300	2015-01-29 14:00:00	-2,6	19	16,1	17,5	21,3
4300	2015-01-29 15:00:00	-2,5	31	14,2	15,5	19,3
4300	2015-01-29 16:00:00	-2,1	331	6,9	11,4	14,7
4300	2015-01-29 17:00:00	-2,7	3	9,7	10	13,9
4300	2015-01-29 18:00:00	-3,1	16	13,2	13,2	16,2
4300	2015-01-29 19:00:00	-3,2	10	13,5	15,3	18,4
4300	2015-01-29 20:00:00	-3,2	9	10,3	13,6	16,3
4300	2015-01-29 21:00:00	-3,2	12	12,2	12,2	15,7
4300	2015-01-29 22:00:00	-3,3	11	11,4	12,9	15,8
4300	2015-01-29 23:00:00	-3,8	8	12,1	12,5	15,2
4300	2015-01-30 00:00:00	-3,8	8	11,3	12,1	14,1
4300	2015-01-30 01:00:00	-3,5	18	10,8	10,8	13,3
4300	2015-01-30 02:00:00	-3,7	17	10	10,4	12,9
4300	2015-01-30 03:00:00	-3,9	22	8,8	9,5	11,8
4300	2015-01-30 04:00:00	-4,5	352	5,6	8,4	10
4300	2015-01-30 05:00:00	-4,8	349	5,6	6,9	7,8
4300	2015-01-30 06:00:00	-4,7	326	5,4	5,9	7,1
4300	2015-01-30 07:00:00	-4,9	337	5,6	5,6	6,5
4300	2015-01-30 08:00:00	-5,3	0	4,1	5,7	7,3
4300	2015-01-30 09:00:00	-5,4	332	3,2	5,2	6,3
4300	2015-01-30 10:00:00	-5,5	342	4,1	4,5	5,5
4300	2015-01-30 11:00:00	-4,8	1	4	4	5
4300	2015-01-30 12:00:00	-5	17	7,3	7,3	9,3
4300	2015-01-30 13:00:00	-5,3	20	5,9	6,8	8
4300	2015-01-30 14:00:00	-6,5	17	4,1	6,7	8,1
4300	2015-01-30 15:00:00	-6	17	3,9	4	4,9
4300	2015-01-30 16:00:00	-6,7	289	2,7	2,7	3,6
4300	2015-01-30 17:00:00	-5,8	2	1,6	3,8	5,4
4300	2015-01-30 18:00:00	-5,7	284	1	1,7	4,3
4300	2015-01-30 19:00:00	-5,8	294	2,9	3,7	5,2
4300	2015-01-30 20:00:00	-6,1	303	4,3	4,3	5,2
4300	2015-01-30 21:00:00	-6,5	285	2,5	4,1	5,2
4300	2015-01-30 22:00:00	-6,2	303	4	4,2	5,4
4300	2015-01-30 23:00:00	-6,8	284	5,3	5,6	6,2
4300	2015-01-31 00:00:00	-7,5	307	1,3	4,9	5,9
4300	2015-01-31 01:00:00	-7,1	304	3	3	3,7
4300	2015-01-31 02:00:00	-6,9	265	2,7	2,8	3,5
4300	2015-01-31 03:00:00	-6,4	281	3	3,9	5,1
4300	2015-01-31 04:00:00	-6,3	283	3,1	3,1	3,9
4300	2015-01-31 05:00:00	-6,8	357	1,4	3,5	4,1
4300	2015-01-31 06:00:00	-8,3	61	1	1,2	1,8
4300	2015-01-31 07:00:00	-11,2	171	2,8	2,8	3,5
4300	2015-01-31 08:00:00	-11,8	197	3,3	3,3	4,6
4300	2015-01-31 09:00:00	-11,4	195	1,6	2,7	3,6
4300	2015-01-31 10:00:00	-10,4	199	1,6	1,8	2,2
4300	2015-01-31 11:00:00	-11,2	219	3,7	3,7	4,7
4300	2015-01-31 12:00:00	-12,9	228	3	6	7
4300	2015-01-31 13:00:00	-13	181	1,3	3,7	5
4300	2015-01-31 14:00:00	-12,1	205	1,1	2,7	3,4
4300	2015-01-31 15:00:00	-13,5	140	0,2	2,7	4,1
4300	2015-01-31 16:00:00	-15,7	14	2,7	2,7	3,1
4300	2015-01-31 17:00:00	-13,7	92	2	2,5	3,1
4300	2015-01-31 18:00:00	-14,6	49	1,3	1,8	2,6
4300	2015-01-31 19:00:00	-13,2	64	2,3	2,8	3,8
4300	2015-01-31 20:00:00	-9,7	67	2,3	2,6	3
4300	2015-01-31 21:00:00	-10,4	89	1,7	1,8	2,4
4300	2015-01-31 22:00:00	-9,2	0	0	2	2,5
4300	2015-01-31 23:00:00	-8	57	0,9	1,1	2,3
4300	2015-02-01 00:00:00	-7,6	82	2,1	3,1	4
4300	2015-02-01 01:00:00	-8,3	121	1,1	1,8	3,2
4300	2015-02-01 02:00:00	-5,9	139	2,2	2,3	5
4300	2015-02-01 03:00:00	-8	113	2,6	4,2	5,5
4300	2015-02-01 04:00:00	-7,5	84	2,8	3,8	4,5
4300	2015-02-01 05:00:00	-6,6	99	2,8	3,5	4,7
4300	2015-02-01 06:00:00	-6,9	85	4	4	4,8
4300	2015-02-01 07:00:00	-7,1	80	3,6	3,6	4,2
4300	2015-02-01 08:00:00	-7,5	88	4,1	4,1	4,7
4300	2015-02-01 09:00:00	-8,6	89	4,7	5,5	6,5
4300	2015-02-01 10:00:00	-7,8	90	5	5,4	6,3
4300	2015-02-01 11:00:00	-7	85	4,1	4,6	5,2
4300	2015-02-01 12:00:00	-6,8	86	3,9	4	4,4
4300	2015-02-01 13:00:00	-7,1	82	4,2	4,2	4,8
4300	2015-02-01 14:00:00	-5,2	109	2,6	4,3	4,8
4300	2015-02-01 15:00:00	-5,8	90	3,3	3,3	3,5
4300	2015-02-01 16:00:00	-5,3	89	2,3	3,3	3,8
4300	2015-02-01 17:00:00	-5,5	84	3,9	3,9	4,5
4300	2015-02-01 18:00:00	-4,5	98	3	3,9	4,6
4300	2015-02-01 19:00:00	-4,6	89	4	4	4,7
4300	2015-02-01 20:00:00	-5,1	90	3,3	4	4,7
4300	2015-02-01 21:00:00	-5,1	88	3,2	3,2	3,9
4300	2015-02-01 22:00:00	-6	3	0,9	2,6	3,1
4300	2015-02-01 23:00:00	-5,1	79	2,6	3	3,4
4300	2015-02-02 00:00:00	-5,8	10	1,4	2,3	2,6
4300	2015-02-02 01:00:00	-5	125	0,6	1,4	1,6
4300	2015-02-02 02:00:00	-4,9	15	3,1	6,3	7,9
4300	2015-02-02 03:00:00	-4,9	353	9	9	11,8
4300	2015-02-02 04:00:00	-5,7	15	9,9	11,8	15,1
4300	2015-02-02 05:00:00	-5,9	16	10,4	10,4	13,3
4300	2015-02-02 06:00:00	-6,7	9	7,7	9,8	11,6
4300	2015-02-02 07:00:00	-6,9	11	6,6	8,4	10
4300	2015-02-02 08:00:00	-7	351	4,9	6,9	8,3
4300	2015-02-02 09:00:00	-7,7	4	1,7	4,6	5,7
4300	2015-02-02 10:00:00	-10,2	302	2,7	3,5	4,2
4300	2015-02-02 11:00:00	-8,8	287	2	3,5	4,1
4300	2015-02-02 12:00:00	-8,4	318	1	2,3	2,9
4300	2015-02-02 13:00:00	-7,9	342	9,9	9,9	12,9
4300	2015-02-02 14:00:00	-9,4	343	8	9,8	13,2
4300	2015-02-02 15:00:00	-9	338	9,4	11,1	13,6
4300	2015-02-02 16:00:00	-9,3	322	8,5	9,1	11,2
4300	2015-02-02 17:00:00	-9,5	291	4,1	9,1	10,9
4300	2015-02-02 18:00:00	-9,6	284	2,4	8,3	10,3
4300	2015-02-02 19:00:00	-9,5	305	6,2	7,4	8,7
4300	2015-02-02 20:00:00	-9,6	282	4,1	6,6	8
4300	2015-02-02 21:00:00	-8,9	300	4,8	6	7,7
4300	2015-02-02 22:00:00	-8,8	283	3,4	6,2	7,7
4300	2015-02-02 23:00:00	-9,1	248	3,6	3,8	5,1
4300	2015-02-03 00:00:00	-8,8	285	4,2	4,5	5,8
4300	2015-02-03 01:00:00	-8,5	274	3,8	4,7	5,5
4300	2015-02-03 02:00:00	-8,6	257	4,6	5,5	6,5
4300	2015-02-03 03:00:00	-8,5	234	3,6	4,6	5,8
4300	2015-02-03 04:00:00	-8,8	184	5,2	5,8	7,4
4300	2015-02-03 05:00:00	-8,8	177	6,3	6,3	7,7
4300	2015-02-03 06:00:00	-8,7	181	4,9	6,3	7,7
4300	2015-02-03 07:00:00	-8,6	182	4,9	4,9	5,8
4300	2015-02-03 08:00:00	-8,3	159	4,2	4,7	5,6
4300	2015-02-03 09:00:00	-8,1	188	3,5	3,6	4,9
4300	2015-02-03 10:00:00	-7,8	49	2,8	4,2	5,7
4300	2015-02-03 11:00:00	-7,2	92	3,2	3,2	3,9
4300	2015-02-03 12:00:00	-5,4	94	2,6	3,6	4,6
4300	2015-02-03 13:00:00	-4,7	169	7,9	9,6	12,8
4300	2015-02-03 14:00:00	-5,2	178	10,8	11,6	13,7
4300	2015-02-03 15:00:00	-4,4	183	13	13	15,8
4300	2015-02-03 16:00:00	-3,1	171	9,9	13,1	15,7
4300	2015-02-03 17:00:00	-2,6	180	9,8	11,2	13,1
4300	2015-02-03 18:00:00	-2,3	176	8,5	11,3	14,1
4300	2015-02-03 19:00:00	-2,8	181	11,4	13,6	16,7
4300	2015-02-03 20:00:00	-3,3	176	12,1	12,1	14,1
4300	2015-02-03 21:00:00	-2,5	181	14,5	14,6	18,1
4300	2015-02-03 22:00:00	-1,5	175	13,9	15,2	18,8
4300	2015-02-03 23:00:00	-1,8	176	15,7	15,7	19,8
4300	2015-02-04 00:00:00	-1,5	166	13,1	15,2	18,1
4300	2015-02-04 01:00:00	-1,3	190	15,1	15,1	18
4300	2015-02-04 02:00:00	0	193	14,4	15,6	19,6
4300	2015-02-04 03:00:00	-0,4	196	11,7	15,5	20,5
4300	2015-02-04 04:00:00	0,2	179	15,4	17	23,3
