STOD	TIMI	AR	MAN	DAGUR	KLST	T	D	F	FX	FG
4300	2017-10-14 20:00:00	2017	10	14	20	2,2	190	1,5	1,5	1,8
4300	2017-10-14 21:00:00	2017	10	14	21	0,9	160	1,2	1,6	2,3
4300	2017-10-14 22:00:00	2017	10	14	22	-0,6	298	0,3	1,5	2,1
4300	2017-10-14 23:00:00	2017	10	14	23	-0,6	33	0,3	1	1,5
4300	2017-10-15 00:00:00	2017	10	14	24	2,1	188	1	1	2,3
4300	2017-10-15 01:00:00	2017	10	15	1	2,1	119	0,2	1	2,6
4300	2017-10-15 02:00:00	2017	10	15	2	2,1	184	4,7	4,7	5,8
4300	2017-10-15 03:00:00	2017	10	15	3	2	218	2,5	5	5,8
4300	2017-10-15 04:00:00	2017	10	15	4	2,1	214	3,3	4,9	6,3
4300	2017-10-15 05:00:00	2017	10	15	5	2,1	193	6,6	6,6	8,4
4300	2017-10-15 06:00:00	2017	10	15	6	1,3	215	4,4	6,6	8
4300	2017-10-15 07:00:00	2017	10	15	7	1,7	210	4,3	4,3	5,2
4300	2017-10-15 08:00:00	2017	10	15	8	1,6	177	5,4	5,4	6,5
4300	2017-10-15 09:00:00	2017	10	15	9	1,2	157	3	5	6,9
4300	2017-10-15 10:00:00	2017	10	15	10	1,8	187	4,1	4,1	6,2
4300	2017-10-15 11:00:00	2017	10	15	11	2,9	190	5,6	5,6	7,2
4300	2017-10-15 12:00:00	2017	10	15	12	4	186	4,4	5,7	7,2
4300	2017-10-15 13:00:00	2017	10	15	13	5,1	197	4	5	6,4
4300	2017-10-15 14:00:00	2017	10	15	14	5,3	181	2,9	4,4	5,7
4300	2017-10-15 15:00:00	2017	10	15	15	5	180	2,9	3,7	5,6
4300	2017-10-15 16:00:00	2017	10	15	16	5,4	178	3,3	3,9	4,6
4300	2017-10-15 17:00:00	2017	10	15	17	4,2	201	3,2	3,5	4,7
4300	2017-10-15 18:00:00	2017	10	15	18	3,9	258	1,1	3,3	4,5
4300	2017-10-15 19:00:00	2017	10	15	19	2,7	185	4	4	5,2
4300	2017-10-15 20:00:00	2017	10	15	20	2,4	195	5,4	5,4	6,4
4300	2017-10-15 21:00:00	2017	10	15	21	2,2	200	5	5,2	6,3
4300	2017-10-15 22:00:00	2017	10	15	22	1,9	217	2,5	4,8	5,8
4300	2017-10-15 23:00:00	2017	10	15	23	2,6	202	5,3	5,3	8,6
4300	2017-10-16 00:00:00	2017	10	15	24	2	196	6,6	7	8,4
4300	2017-10-16 01:00:00	2017	10	16	1	1,5	204	4,5	6,4	8,1
4300	2017-10-16 02:00:00	2017	10	16	2	2,4	191	6	6,3	8,3
4300	2017-10-16 03:00:00	2017	10	16	3	2,2	182	6,3	6,9	8,6
4300	2017-10-16 04:00:00	2017	10	16	4	2	207	5	7	8,6
4300	2017-10-16 05:00:00	2017	10	16	5	1,5	196	4,2	4,9	6,2
4300	2017-10-16 06:00:00	2017	10	16	6	1,6	208	5	5,1	6,6
4300	2017-10-16 07:00:00	2017	10	16	7	1,1	212	3,4	6,2	7,7
4300	2017-10-16 08:00:00	2017	10	16	8	0,4	209	1,8	2,8	3,9
4300	2017-10-16 09:00:00	2017	10	16	9	1,1	205	4,7	4,7	6
4300	2017-10-16 10:00:00	2017	10	16	10	2,1	203	4,3	4,6	5,9
4300	2017-10-16 11:00:00	2017	10	16	11	3,6	201	5,1	5,1	6,3
4300	2017-10-16 12:00:00	2017	10	16	12	4	179	3,8	5,8	7,2
4300	2017-10-16 13:00:00	2017	10	16	13	4,8	182	4	4	5,4
4300	2017-10-16 14:00:00	2017	10	16	14	5,4	180	2,9	3,5	4,4
4300	2017-10-16 15:00:00	2017	10	16	15	5,3	177	2,4	2,7	3,4
4300	2017-10-16 16:00:00	2017	10	16	16	5,1	217	1,2	2,4	3,5
4300	2017-10-16 17:00:00	2017	10	16	17	3	182	3,4	3,4	4,7
4300	2017-10-16 18:00:00	2017	10	16	18	1,9	171	3,1	3,1	4,5
4300	2017-10-16 19:00:00	2017	10	16	19	0,6	172	1,6	3,1	3,7
4300	2017-10-16 20:00:00	2017	10	16	20	-0,4	166	1	1	1,8
4300	2017-10-16 21:00:00	2017	10	16	21	-0,1	185	1,9	1,9	2,4
4300	2017-10-16 22:00:00	2017	10	16	22	-1,5	160	0,9	3,4	4
4300	2017-10-16 23:00:00	2017	10	16	23	-1,6	189	2,2	2,2	3,1
4300	2017-10-17 00:00:00	2017	10	16	24	-2,8	52	1	2,9	3,4
4300	2017-10-17 01:00:00	2017	10	17	1	-2,6	241	0,4	2,1	2,4
4300	2017-10-17 02:00:00	2017	10	17	2	-4	0	0	0	0,2
4300	2017-10-17 03:00:00	2017	10	17	3	-3,1	177	1,8	1,8	2,3
4300	2017-10-17 04:00:00	2017	10	17	4	-3	94	0,4	1,7	2,3
4300	2017-10-17 05:00:00	2017	10	17	5	-2,7	176	0,2	1	1,6
4300	2017-10-17 06:00:00	2017	10	17	6	-4,1	25	0,2	0,9	1
4300	2017-10-17 07:00:00	2017	10	17	7	-4,3	34	0	0,3	0,8
4300	2017-10-17 08:00:00	2017	10	17	8	-4,2	92	2,7	2,7	3,7
4300	2017-10-17 09:00:00	2017	10	17	9	-2,3	109	1,5	3,3	4,3
4300	2017-10-17 10:00:00	2017	10	17	10	0,6	213	0,2	1,1	1,8
4300	2017-10-17 11:00:00	2017	10	17	11	-0,2	75	0,4	0,4	0,9
4300	2017-10-17 12:00:00	2017	10	17	12	0,4	179	0,2	0,7	1,3
4300	2017-10-17 13:00:00	2017	10	17	13	0,7	175	0,1	0,1	0,5
4300	2017-10-17 14:00:00	2017	10	17	14	1,2	93	1,1	1,1	2
4300	2017-10-17 15:00:00	2017	10	17	15	2	144	2,5	2,5	3,7
4300	2017-10-17 16:00:00	2017	10	17	16	2,7	113	1,4	2,4	3,3
4300	2017-10-17 17:00:00	2017	10	17	17	1,2	85	1,3	2,4	3,8
4300	2017-10-17 18:00:00	2017	10	17	18	0,3	117	2,6	2,6	3,4
4300	2017-10-17 19:00:00	2017	10	17	19	0,4	97	2,9	2,9	3,7
4300	2017-10-17 20:00:00	2017	10	17	20	0,5	86	2,9	3,5	4,4
4300	2017-10-17 21:00:00	2017	10	17	21	1,1	124	1,3	2,6	3,9
4300	2017-10-17 22:00:00	2017	10	17	22	0,6	85	1,9	3,1	4,2
4300	2017-10-17 23:00:00	2017	10	17	23	0,3	97	2,4	3,1	3,8
4300	2017-10-18 00:00:00	2017	10	17	24	0,4	90	2,8	3,6	4,5
4300	2017-10-18 01:00:00	2017	10	18	1	0,5	116	1,6	3,4	4,4
4300	2017-10-18 02:00:00	2017	10	18	2	-0,1	97	3	3	3,7
4300	2017-10-18 03:00:00	2017	10	18	3	0,6	77	2,1	3,9	4,9
4300	2017-10-18 04:00:00	2017	10	18	4	1,5	89	2	2,6	3,6
4300	2017-10-18 05:00:00	2017	10	18	5	3,1	44	0,1	3,3	4,4
4300	2017-10-18 06:00:00	2017	10	18	6	1,5	251	0,7	2,5	4,4
4300	2017-10-18 07:00:00	2017	10	18	7	2,4	70	2,3	2,3	4,6
4300	2017-10-18 08:00:00	2017	10	18	8	3,7	160	0,3	2,1	4,9
4300	2017-10-18 09:00:00	2017	10	18	9	3,6	94	2,3	2,3	3,9
4300	2017-10-18 10:00:00	2017	10	18	10	6	125	5,1	5,4	11,6
4300	2017-10-18 11:00:00	2017	10	18	11	5,1	99	4,6	5,1	9,8
4300	2017-10-18 12:00:00	2017	10	18	12	6,6	123	6,4	7,4	11,9
4300	2017-10-18 13:00:00	2017	10	18	13	6,7	113	4,7	9,1	13,4
4300	2017-10-18 14:00:00	2017	10	18	14	6,8	115	5	6,6	11,2
4300	2017-10-18 15:00:00	2017	10	18	15	5,8	97	7	7,5	12,2
4300	2017-10-18 16:00:00	2017	10	18	16	5,1	80	4,6	6,8	9,6
4300	2017-10-18 17:00:00	2017	10	18	17	4,7	106	4,7	6,7	10,5
4300	2017-10-18 18:00:00	2017	10	18	18	4,4	74	7,3	7,3	9,9
4300	2017-10-18 19:00:00	2017	10	18	19	4,5	117	10	10,1	14,1
4300	2017-10-18 20:00:00	2017	10	18	20	4,3	102	8	9,6	14
4300	2017-10-18 21:00:00	2017	10	18	21	4,2	125	10,8	10,8	16
4300	2017-10-18 22:00:00	2017	10	18	22	4,7	108	9,6	12,4	16,8
4300	2017-10-18 23:00:00	2017	10	18	23	4,6	110	9,3	9,3	13,9
4300	2017-10-19 00:00:00	2017	10	18	24	4,7	101	9,1	10,3	14,3
4300	2017-10-19 01:00:00	2017	10	19	1	5	111	4,5	8,3	12,2
4300	2017-10-19 02:00:00	2017	10	19	2	4,6	113	5	6,2	11,3
4300	2017-10-19 03:00:00	2017	10	19	3	4,3	109	3,3	6,1	9,3
4300	2017-10-19 04:00:00	2017	10	19	4	4	108	5,9	6,1	11
4300	2017-10-19 05:00:00	2017	10	19	5	3,8	107	7,4	7,5	11,5
4300	2017-10-19 06:00:00	2017	10	19	6	3,8	105	7,7	7,7	10,7
4300	2017-10-19 07:00:00	2017	10	19	7	3,6	107	7	7,1	10,3
4300	2017-10-19 08:00:00	2017	10	19	8	3,3	68	6,2	7,3	10,6
4300	2017-10-19 09:00:00	2017	10	19	9	3,8	96	5,3	5,5	8,2
4300	2017-10-19 10:00:00	2017	10	19	10	4,5	102	6	7,2	11,1
4300	2017-10-19 11:00:00	2017	10	19	11	4,8	87	5,8	6,2	10,5
4300	2017-10-19 12:00:00	2017	10	19	12	4,5	89	9	11,4	15,5
4300	2017-10-19 13:00:00	2017	10	19	13	5,1	83	5,9	8,7	12
4300	2017-10-19 14:00:00	2017	10	19	14	5,2	67	8,5	8,5	11,7
4300	2017-10-19 15:00:00	2017	10	19	15	5,4	49	6,1	7,9	11,9
4300	2017-10-19 16:00:00	2017	10	19	16	5,4	42	3,6	5,9	8,5
4300	2017-10-19 17:00:00	2017	10	19	17	5,4	76	3,5	5,7	8
4300	2017-10-19 18:00:00	2017	10	19	18	5,4	80	4,8	5	6,9
4300	2017-10-19 19:00:00	2017	10	19	19	5,4	77	2,3	5,4	8,4
4300	2017-10-19 20:00:00	2017	10	19	20	6,3	52	2,5	3,3	6,2
4300	2017-10-19 21:00:00	2017	10	19	21	5,8	45	1	3	4,3
4300	2017-10-19 22:00:00	2017	10	19	22	6,5	93	5,6	5,6	8,2
4300	2017-10-19 23:00:00	2017	10	19	23	6,3	81	6,7	8,1	11,2
4300	2017-10-20 00:00:00	2017	10	19	24	6,3	92	5,9	6,6	9,2
4300	2017-10-20 01:00:00	2017	10	20	1	6,8	99	6,4	7	10,1
4300	2017-10-20 02:00:00	2017	10	20	2	6,5	93	5,8	7,9	11
4300	2017-10-20 03:00:00	2017	10	20	3	6,8	82	5,6	5,6	8,6
4300	2017-10-20 04:00:00	2017	10	20	4	7,4	91	6,6	6,6	9,5
4300	2017-10-20 05:00:00	2017	10	20	5	6,9	102	5,4	7	9,8
4300	2017-10-20 06:00:00	2017	10	20	6	6,9	104	7	7,4	9,8
4300	2017-10-20 07:00:00	2017	10	20	7	7,1	101	6,9	7	9,6
4300	2017-10-20 08:00:00	2017	10	20	8	7,6	95	5	6,5	8,9
4300	2017-10-20 09:00:00	2017	10	20	9	8,3	119	5,7	6,1	9,6
4300	2017-10-20 10:00:00	2017	10	20	10	8,7	106	5,2	5,9	8,5
4300	2017-10-20 11:00:00	2017	10	20	11	8,2	122	4,6	7,6	11,6
4300	2017-10-20 12:00:00	2017	10	20	12	8,6	104	2,7	4,1	8,5
4300	2017-10-20 13:00:00	2017	10	20	13	8,2	84	1,8	5,1	7,5
4300	2017-10-20 14:00:00	2017	10	20	14	8,3	112	1,4	4	5,8
4300	2017-10-20 15:00:00	2017	10	20	15	10,7	298	0,3	0,8	1,9
4300	2017-10-20 16:00:00	2017	10	20	16	6,8	191	2,7	2,7	3,9
4300	2017-10-20 17:00:00	2017	10	20	17	5,7	188	6,1	6,1	7,6
4300	2017-10-20 18:00:00	2017	10	20	18	5,4	181	6,9	6,9	8,5
4300	2017-10-20 19:00:00	2017	10	20	19	4,2	182	5,2	7	9,2
4300	2017-10-20 20:00:00	2017	10	20	20	4,1	184	7,1	7,1	8,8
4300	2017-10-20 21:00:00	2017	10	20	21	3,5	180	6,5	7,1	12,8
4300	2017-10-20 22:00:00	2017	10	20	22	3,3	177	5,6	5,7	8,7
4300	2017-10-20 23:00:00	2017	10	20	23	1,4	45	0,6	5,4	7,1
4300	2017-10-21 00:00:00	2017	10	20	24	1,9	87	0,9	1,1	2,7
4300	2017-10-21 01:00:00	2017	10	21	1	1,2	257	0	1,4	2,1
4300	2017-10-21 02:00:00	2017	10	21	2	1,2	177	0,1	0,7	1,3
4300	2017-10-21 03:00:00	2017	10	21	3	1,2	17	1,2	2,6	3,4
4300	2017-10-21 04:00:00	2017	10	21	4	1,1	284	0	1,4	2
4300	2017-10-21 05:00:00	2017	10	21	5	1,5	234	0,8	1,2	1,8
4300	2017-10-21 06:00:00	2017	10	21	6	1,4	180	0,3	0,9	1,4
4300	2017-10-21 07:00:00	2017	10	21	7	1,3	294	0	1,1	1,4
4300	2017-10-21 08:00:00	2017	10	21	8	2,3	206	0	0,6	1,2
4300	2017-10-21 09:00:00	2017	10	21	9	2,4	221	1	2,8	3,4
4300	2017-10-21 10:00:00	2017	10	21	10	2,1	180	0,4	1,9	2,3
4300	2017-10-21 11:00:00	2017	10	21	11	3	221	0,9	0,9	1,4
4300	2017-10-21 12:00:00	2017	10	21	12	3,8	150	0,1	1,2	1,5
4300	2017-10-21 13:00:00	2017	10	21	13	4,4	313	1,2	1,4	2,1
4300	2017-10-21 14:00:00	2017	10	21	14	5,6	312	1,6	2,3	3,2
4300	2017-10-21 15:00:00	2017	10	21	15	5,7	337	0,8	2,5	4,1
4300	2017-10-21 16:00:00	2017	10	21	16	5,5	330	0,3	1,3	2,1
4300	2017-10-21 17:00:00	2017	10	21	17	5,1	37	1	1,2	1,6
4300	2017-10-21 18:00:00	2017	10	21	18	4,2	335	1,3	1,9	3
4300	2017-10-21 19:00:00	2017	10	21	19	4	308	1,9	2,5	3,3
4300	2017-10-21 20:00:00	2017	10	21	20	3,7	325	0,9	2,4	3,1
4300	2017-10-21 21:00:00	2017	10	21	21	3,8	329	2,1	2,4	2,8
4300	2017-10-21 22:00:00	2017	10	21	22	3,7	303	1,3	2,4	3,2
4300	2017-10-21 23:00:00	2017	10	21	23	3,5	318	1,1	1,6	2,1
4300	2017-10-22 00:00:00	2017	10	21	24	3,6	310	1,4	1,8	2,4
4300	2017-10-22 01:00:00	2017	10	22	1	3,5	315	1,5	1,7	2,4
4300	2017-10-22 02:00:00	2017	10	22	2	3,3	340	1,1	1,6	2,2
4300	2017-10-22 03:00:00	2017	10	22	3	3,2	300	0,6	1,1	1,4
4300	2017-10-22 04:00:00	2017	10	22	4	3,2	309	1,4	1,4	2
4300	2017-10-22 05:00:00	2017	10	22	5	3,2	315	0,7	1	1,5
4300	2017-10-22 06:00:00	2017	10	22	6	3,1	346	0,8	0,9	1,1
4300	2017-10-22 07:00:00	2017	10	22	7	3,1	350	0,1	0,7	0,9
4300	2017-10-22 08:00:00	2017	10	22	8	3,2	270	0,5	0,5	0,9
4300	2017-10-22 09:00:00	2017	10	22	9	3,3	320	0	0,3	0,8
4300	2017-10-22 10:00:00	2017	10	22	10	3,6	0	0	0	0
4300	2017-10-22 11:00:00	2017	10	22	11	3,9	0	0	0,1	0,4
4300	2017-10-22 12:00:00	2017	10	22	12	4	292	0,5	0,9	1,3
4300	2017-10-22 13:00:00	2017	10	22	13	4,5	321	1,3	1,3	2,1
4300	2017-10-22 14:00:00	2017	10	22	14	5,1	56	1,3	1,7	3
4300	2017-10-22 15:00:00	2017	10	22	15	6,5	89	2,9	3,6	4,9
4300	2017-10-22 16:00:00	2017	10	22	16	4,9	179	1,2	3,3	5,3
4300	2017-10-22 17:00:00	2017	10	22	17	3,6	217	1	3,3	4
4300	2017-10-22 18:00:00	2017	10	22	18	4,2	92	2,2	2,2	4,2
4300	2017-10-22 19:00:00	2017	10	22	19	5,6	70	2,5	4	6,3
4300	2017-10-22 20:00:00	2017	10	22	20	6,5	85	5,6	6,6	9
4300	2017-10-22 21:00:00	2017	10	22	21	6,6	93	5,9	6,3	9,2
4300	2017-10-22 22:00:00	2017	10	22	22	6,2	53	4,7	7,2	12,5
4300	2017-10-22 23:00:00	2017	10	22	23	6,1	93	7,3	7,3	11
4300	2017-10-23 00:00:00	2017	10	22	24	6,9	87	5,4	6,5	8,7
4300	2017-10-23 01:00:00	2017	10	23	1	6,9	73	4	5,4	8,1
4300	2017-10-23 02:00:00	2017	10	23	2	7,7	99	8,5	8,5	11,5
4300	2017-10-23 03:00:00	2017	10	23	3	7,8	91	4,1	8,5	11,2
4300	2017-10-23 04:00:00	2017	10	23	4	8,4	106	3,5	3,5	6,8
4300	2017-10-23 05:00:00	2017	10	23	5	7,9	92	5	5,8	8,7
4300	2017-10-23 06:00:00	2017	10	23	6	8	74	3,4	6,1	10,5
4300	2017-10-23 07:00:00	2017	10	23	7	7,7	63	3,4	5,3	9,3
4300	2017-10-23 08:00:00	2017	10	23	8	7,7	67	6,5	6,5	9,3
4300	2017-10-23 09:00:00	2017	10	23	9	7,5	88	7,6	7,6	10,4
4300	2017-10-23 10:00:00	2017	10	23	10	6,9	83	6,1	8,4	11,1
4300	2017-10-23 11:00:00	2017	10	23	11	7,7	105	6	7,1	10,7
4300	2017-10-23 12:00:00	2017	10	23	12	7,9	90	2,7	4,6	6,9
4300	2017-10-23 13:00:00	2017	10	23	13	7,7	112	4,8	5,5	7,9
4300	2017-10-23 14:00:00	2017	10	23	14	7,6	68	1,4	4,1	6
4300	2017-10-23 15:00:00	2017	10	23	15	7,7	83	4,2	4,7	7,1
4300	2017-10-23 16:00:00	2017	10	23	16	7,4	77	4,7	5,6	8,5
4300	2017-10-23 17:00:00	2017	10	23	17	7	49	4,1	4,8	7,5
4300	2017-10-23 18:00:00	2017	10	23	18	7,2	55	4,3	4,3	6,6
4300	2017-10-23 19:00:00	2017	10	23	19	7,3	64	5,5	5,5	7,9
4300	2017-10-23 20:00:00	2017	10	23	20	7,1	72	3,4	4,8	7
4300	2017-10-23 21:00:00	2017	10	23	21	7,1	77	1,7	4,1	6,2
4300	2017-10-23 22:00:00	2017	10	23	22	7,4	78	3,1	3,4	4,9
4300	2017-10-23 23:00:00	2017	10	23	23	6,8	83	3,3	3,8	5,3
4300	2017-10-24 00:00:00	2017	10	23	24	6,4	89	2,4	3,6	5,6
4300	2017-10-24 01:00:00	2017	10	24	1	6,4	62	3,4	3,6	5,2
4300	2017-10-24 02:00:00	2017	10	24	2	6,5	75	4,1	4,1	5,4
4300	2017-10-24 03:00:00	2017	10	24	3	6,4	74	3,4	4,1	5,5
4300	2017-10-24 04:00:00	2017	10	24	4	5,9	62	1,4	3,2	4,9
4300	2017-10-24 05:00:00	2017	10	24	5	5,1	29	2	2	2,8
4300	2017-10-24 06:00:00	2017	10	24	6	5,5	358	2,2	2,4	3,4
4300	2017-10-24 07:00:00	2017	10	24	7	5,2	343	1,3	2,5	3,9
4300	2017-10-24 08:00:00	2017	10	24	8	5,4	352	0,9	1,9	3,2
4300	2017-10-24 09:00:00	2017	10	24	9	5,2	301	0,9	1,2	1,9
4300	2017-10-24 10:00:00	2017	10	24	10	5,5	315	1,5	1,9	3,1
4300	2017-10-24 11:00:00	2017	10	24	11	5,8	335	2,1	2,1	3
4300	2017-10-24 12:00:00	2017	10	24	12	6	349	2,3	2,9	4,4
4300	2017-10-24 13:00:00	2017	10	24	13	6,5	345	2,9	4,7	6,8
4300	2017-10-24 14:00:00	2017	10	24	14	6,3	8	4,3	5	6,9
4300	2017-10-24 15:00:00	2017	10	24	15	6,1	8	2,4	4,6	6,1
4300	2017-10-24 16:00:00	2017	10	24	16	5,8	334	2,5	3,4	5,5
4300	2017-10-24 17:00:00	2017	10	24	17	5,6	358	3,2	3,6	5
4300	2017-10-24 18:00:00	2017	10	24	18	5,7	14	3,3	3,3	6
4300	2017-10-24 19:00:00	2017	10	24	19	5,6	358	2,7	3,4	5,6
4300	2017-10-24 20:00:00	2017	10	24	20	5,4	353	2,6	2,6	4,4
4300	2017-10-24 21:00:00	2017	10	24	21	4,9	3	5	5,7	7,7
4300	2017-10-24 22:00:00	2017	10	24	22	4,9	343	3,1	5,8	8,2
4300	2017-10-24 23:00:00	2017	10	24	23	4,8	321	2,9	3,1	4,1
4300	2017-10-25 00:00:00	2017	10	24	24	4,7	321	1,8	2,8	4
4300	2017-10-25 01:00:00	2017	10	25	1	4,8	317	1,6	1,6	2,5
4300	2017-10-25 02:00:00	2017	10	25	2	4,7	301	1,1	2,1	2,9
4300	2017-10-25 03:00:00	2017	10	25	3	4,6	317	2	2,4	3
4300	2017-10-25 04:00:00	2017	10	25	4	4,8	315	2,6	2,6	3,2
4300	2017-10-25 05:00:00	2017	10	25	5	4,9	320	2,5	2,5	3,1
4300	2017-10-25 06:00:00	2017	10	25	6	4,8	321	2,1	2,3	3,5
4300	2017-10-25 07:00:00	2017	10	25	7	5	334	2,7	3,4	5,1
4300	2017-10-25 08:00:00	2017	10	25	8	5	343	0,7	2,3	4,1
4300	2017-10-25 09:00:00	2017	10	25	9	5,5	8	3	3,1	4,3
4300	2017-10-25 10:00:00	2017	10	25	10	5,7	32	1,2	3,5	5,7
4300	2017-10-25 11:00:00	2017	10	25	11	5,6	312	2,4	2,4	3,6
4300	2017-10-25 12:00:00	2017	10	25	12	6,1	3	2	2,2	3,1
4300	2017-10-25 13:00:00	2017	10	25	13	6,7	335	2	2	2,8
4300	2017-10-25 14:00:00	2017	10	25	14	6,4	359	1,6	2,4	3,1
4300	2017-10-25 15:00:00	2017	10	25	15	6,4	330	1,9	2,1	2,8
4300	2017-10-25 16:00:00	2017	10	25	16	6	303	1,5	1,8	2,6
4300	2017-10-25 17:00:00	2017	10	25	17	5,4	296	1,4	1,6	2,4
4300	2017-10-25 18:00:00	2017	10	25	18	5,1	340	1,4	2,1	2,6
4300	2017-10-25 19:00:00	2017	10	25	19	4,8	275	0,2	1,5	2,3
4300	2017-10-25 20:00:00	2017	10	25	20	4,2	221	1,5	1,5	1,8
4300	2017-10-25 21:00:00	2017	10	25	21	3,9	286	0,1	1,6	2
4300	2017-10-25 22:00:00	2017	10	25	22	3,9	143	1,1	1,2	1,8
4300	2017-10-25 23:00:00	2017	10	25	23	3,4	182	0,2	1,3	1,6
4300	2017-10-26 00:00:00	2017	10	25	24	2,5	161	1,6	1,6	2,4
4300	2017-10-26 01:00:00	2017	10	26	1	2,7	189	0,2	1,1	2
4300	2017-10-26 02:00:00	2017	10	26	2	1,7	224	0,4	0,7	1,3
4300	2017-10-26 03:00:00	2017	10	26	3	1,4	0	0,3	0,4	1
4300	2017-10-26 04:00:00	2017	10	26	4	0,8	138	0	0,7	1,2
4300	2017-10-26 05:00:00	2017	10	26	5	-0,5	44	0,8	0,8	2
4300	2017-10-26 06:00:00	2017	10	26	6	0,1	22	0,8	1,5	2,2
4300	2017-10-26 07:00:00	2017	10	26	7	0,3	344	0	1,1	2,5
4300	2017-10-26 08:00:00	2017	10	26	8	3,5	191	1,3	1,9	4,6
4300	2017-10-26 09:00:00	2017	10	26	9	3,7	178	6,9	6,9	9,7
4300	2017-10-26 10:00:00	2017	10	26	10	4,1	181	9,6	9,6	12
4300	2017-10-26 11:00:00	2017	10	26	11	4,5	177	9,7	10,3	12,8
4300	2017-10-26 12:00:00	2017	10	26	12	4,6	178	10,5	10,9	14,1
4300	2017-10-26 13:00:00	2017	10	26	13	4,8	175	11,4	11,5	14,6
4300	2017-10-26 14:00:00	2017	10	26	14	6	188	10	11,8	14,7
4300	2017-10-26 15:00:00	2017	10	26	15	5,5	189	10	10	12,7
4300	2017-10-26 16:00:00	2017	10	26	16	6	189	10,7	10,9	14,1
4300	2017-10-26 17:00:00	2017	10	26	17	5,5	175	9,8	10,9	15,1
4300	2017-10-26 18:00:00	2017	10	26	18	6	196	13,7	14,6	17,4
4300	2017-10-26 19:00:00	2017	10	26	19	7,5	165	6,9	13,6	17,1
4300	2017-10-26 20:00:00	2017	10	26	20	8,6	225	5,9	6	12,4
4300	2017-10-26 21:00:00	2017	10	26	21	9,9	221	15,7	16,4	22,6
4300	2017-10-26 22:00:00	2017	10	26	22	6,8	202	18,2	19,1	26,3
4300	2017-10-26 23:00:00	2017	10	26	23	10,2	230	15,3	18,8	26,8
4300	2017-10-27 00:00:00	2017	10	26	24	6,7	193	21,6	21,6	27,2
4300	2017-10-27 01:00:00	2017	10	27	1	7,3	178	19,6	22,2	29,7
4300	2017-10-27 02:00:00	2017	10	27	2	7,7	190	15,6	19,2	25,8
4300	2017-10-27 03:00:00	2017	10	27	3	7,8	195	13,1	13,1	17,8
4300	2017-10-27 04:00:00	2017	10	27	4	7,6	162	14,2	16,7	21,1
4300	2017-10-27 05:00:00	2017	10	27	5	6,5	157	15	15	20,9
4300	2017-10-27 06:00:00	2017	10	27	6	6,7	168	15,5	18,9	23
4300	2017-10-27 07:00:00	2017	10	27	7	7,3	171	10,4	15,6	18,2
4300	2017-10-27 08:00:00	2017	10	27	8	7,2	173	12	12,1	14,5
4300	2017-10-27 09:00:00	2017	10	27	9	7,3	182	8,6	12,3	15,6
4300	2017-10-27 10:00:00	2017	10	27	10	6,9	199	9,6	12,3	15
4300	2017-10-27 11:00:00	2017	10	27	11	6,9	5	0,2	8,7	11,5
4300	2017-10-27 12:00:00	2017	10	27	12	6,6	236	3,5	3,5	4,4
4300	2017-10-27 13:00:00	2017	10	27	13	7,9	240	3,5	4,2	6,2
4300	2017-10-27 14:00:00	2017	10	27	14	8,7	262	2,2	5,5	9,4
4300	2017-10-27 15:00:00	2017	10	27	15	9,4	57	0,3	7	9,5
4300	2017-10-27 16:00:00	2017	10	27	16	8,6	216	1,2	1,7	4
4300	2017-10-27 17:00:00	2017	10	27	17	7	184	2,3	2,3	3,1
4300	2017-10-27 18:00:00	2017	10	27	18	6,4	209	7,8	7,8	9,2
4300	2017-10-27 19:00:00	2017	10	27	19	6,2	198	10	10	12,6
4300	2017-10-27 20:00:00	2017	10	27	20	6,6	181	9,3	10,6	13,6
4300	2017-10-27 21:00:00	2017	10	27	21	6,2	182	7,4	9,1	11,2
4300	2017-10-27 22:00:00	2017	10	27	22	6,4	175	10,4	11,1	13,5
4300	2017-10-27 23:00:00	2017	10	27	23	7	192	11,9	11,9	14,4
4300	2017-10-28 00:00:00	2017	10	27	24	6	184	10,3	11,6	14
4300	2017-10-28 01:00:00	2017	10	28	1	6,4	183	5,7	10,5	12,4
4300	2017-10-28 02:00:00	2017	10	28	2	6,2	188	6,9	7,9	12,2
4300	2017-10-28 03:00:00	2017	10	28	3	6,2	195	6,1	7,2	9,4
4300	2017-10-28 04:00:00	2017	10	28	4	5,6	227	3,4	6,4	8,3
4300	2017-10-28 05:00:00	2017	10	28	5	3,7	242	3,9	3,9	5
4300	2017-10-28 06:00:00	2017	10	28	6	5,8	273	5,1	5,1	7,3
4300	2017-10-28 07:00:00	2017	10	28	7	4,7	263	4,1	6	7,6
4300	2017-10-28 08:00:00	2017	10	28	8	2,9	338	4,2	4,2	5,9
4300	2017-10-28 09:00:00	2017	10	28	9	1,8	344	3,1	4,5	6,4
4300	2017-10-28 10:00:00	2017	10	28	10	2,9	326	5,8	6,1	9,2
4300	2017-10-28 11:00:00	2017	10	28	11	2,1	337	5,6	6,8	10,6
4300	2017-10-28 12:00:00	2017	10	28	12	1,8	352	7,9	9,4	12,5
4300	2017-10-28 13:00:00	2017	10	28	13	2,7	322	8,8	9,1	12,4
4300	2017-10-28 14:00:00	2017	10	28	14	2,3	328	7,1	9,3	12,5
