year,month,yday,hour,par,wspeed,temp,do,do_eq,sch_conv,nhour
2017,7,209,4,2.029875126624902,4.4,15.254999999999999,9615,9140.779341122305,0.3716558188517213,24
2017,7,209,5,5.793039508066542,5.3,15.370000000000001,9360,9114.514263681462,0.3706639115003722,24
2017,7,209,6,15.598421449917103,5.5,15.305,9320,9129.344975892613,0.37122379836683683,24
2017,7,209,7,16.450389859099957,5.3,15.165,9350,9161.41865591143,0.37243640093584085,24
2017,7,209,8,22.232013154102514,4.8,15.15,9235,9164.865743740738,0.37256686729928307,24
2017,7,209,9,35.498949800318876,3.9,15.120000000000001,9210,9171.766107438647,0.3728281175082977,24
2017,7,209,10,49.86741972431137,4.4,14.995,9290,9200.606702495425,0.3739212327766351,24
2017,7,209,11,54.47789462855417,3.2,14.850000000000001,9399.999999999998,9234.242758085626,0.3751985446649231,24
2017,7,209,12,89.47880531696472,5,14.71,9455,9266.904738000765,0.37644136937918143,24
2017,7,209,13,150.40342139710722,4.8,14.655000000000001,9495.000000000002,9279.786473984206,0.37693220947665074,24
2017,7,209,14,192.83327881855973,5.3,14.629999999999999,9600.000000000002,9285.651214967638,0.3771558033616952,24
2017,7,209,15,252.14474314291112,5.3,14.63,9665,9285.651214967638,0.37715580336169513,24
2017,7,209,16,119.09298407942394,5.3,14.61,9770,9290.347248242819,0.3773348970642038,24
2017,7,209,17,155.2921629054474,5.2,14.594999999999999,9885,9293.871749478987,0.37746934501476653,24
2017,7,209,18,147.91473408943267,5.1,14.565000000000001,9955,9300.927126949759,0.3777385696666145,24
2017,7,209,19,90.70163239470786,4.6,14.559999999999999,10160,9302.103850324434,0.37778348310237253,24
2017,7,209,20,67.92874014705,4.9,14.535,10230,9307.99101585438,0.3780082333413661,24
2017,7,209,21,26.610996631758013,4.6,14.46,10190.000000000002,9325.688065922519,0.3786843186881537,24
2017,7,209,22,12.94775878108855,4.9,14.375,10115,9345.809407390263,0.37945388844732775,24
2017,7,209,23,2.5760745282556603,4.5,14.285,10090,9367.18960482711,0.3802726149579782,24
2017,7,209,24,0.19936061165675634,2.7,14.125,9980,9405.391104306684,0.38173807230268375,24
2017,7,210,1,0,2.8,14.055,9775,9422.182091540928,0.3823832390099804,24
2017,7,210,2,0,3.9,14.05,9765,9423.38326829191,0.3824294166533846,24
2017,7,210,3,0,4.9,13.965,9785,9443.840518877936,0.3832163668925131,24
2017,7,210,4,0.13270662243813086,4.8,13.765,9790,9492.254200452611,0.38508248449097915,24
2017,7,210,5,1.2646747080673484,5,13.625,9809.999999999998,9526.378540235937,0.38640095803397007,24
2017,7,210,6,2.5178709891947753,3.9,13.524999999999999,9770,9550.87238107439,0.3873489282149221,24
2017,7,210,7,7.816848943039442,4.6,13.42,9745.000000000002,9576.698592418732,0.3883499005913388,24
2017,7,210,8,48.28178094289083,5.4,13.335,9719.999999999998,9597.686741081105,0.38916444135299655,24
2017,7,210,9,147.38695882580112,5.1,13.305,9754.999999999998,9605.111741758228,0.3894528340384017,24
2017,7,210,10,189.2371547833955,5.3,13.274999999999999,9820,9612.545854435279,0.3897417017378969,24
2017,7,210,11,281.0473505690135,5.4,13.274999999999999,9905.000000000002,9612.545854435279,0.3897417017378969,24
2017,7,210,12,222.4283403839596,5.4,13.285,10059.999999999998,9610.066803512847,0.38964535967066166,24
2017,7,210,13,190.1531943734124,5.4,13.435,10085,9573.002357033196,0.38820655169768264,24
2017,7,210,14,202.58052824753045,5.3,13.524999999999999,10135,9550.87238107439,0.3873489282149221,24
2017,7,210,15,319.4490930987728,5.2,13.399999999999999,10250,9581.63042803691,0.38854121587884516,24
